Date,ANCFX
2023-04-04,63.56999969482422
2023-04-05,63.31999969482422
2023-04-06,63.459999084472656
2023-04-10,63.66999816894531
2023-04-11,63.95000076293945
2023-04-12,63.790000915527344
2023-04-13,64.5999984741211
2023-04-14,64.36000061035156
2023-04-17,64.48999786376953
2023-04-18,64.69000244140625
2023-04-19,64.5
2023-04-20,64.23999786376953
2023-04-21,64.30999755859375
2023-04-24,64.37000274658203
2023-04-25,63.459999084472656
2023-04-26,63.220001220703125
2023-04-27,64.23999786376953
2023-04-28,64.79000091552734
2023-05-01,64.75
2023-05-02,63.95000076293945
2023-05-03,63.709999084472656
2023-05-04,63.15999984741211
2023-05-05,64.19999694824219
2023-05-08,64.2699966430664
2023-05-09,64.12999725341797
2023-05-10,64.2699966430664
2023-05-11,64.0999984741211
2023-05-12,64.04000091552734
2023-05-15,64.44000244140625
2023-05-16,63.95000076293945
2023-05-17,64.6500015258789
2023-05-18,65.16999816894531
2023-05-19,65.13999938964844
2023-05-22,65.19999694824219
2023-05-23,64.44000244140625
2023-05-24,63.900001525878906
2023-05-25,64.19999694824219
2023-05-26,65.3499984741211
2023-05-30,65.01000213623047
2023-05-31,64.62999725341797
2023-06-01,65.18000030517578
2023-06-02,66.20999908447266
2023-06-05,65.94999694824219
2023-06-06,66.22000122070312
2023-06-07,66.05999755859375
2023-06-08,66.37999725341797
2023-06-09,66.41000366210938
2023-06-12,67.16999816894531
2023-06-13,67.62999725341797
2023-06-14,66.77999877929688
2023-06-15,67.58999633789062
2023-06-16,67.19999694824219
2023-06-20,66.77999877929688
2023-06-21,66.69999694824219
2023-06-22,66.7699966430664
2023-06-23,66.20999908447266
2023-06-26,66.11000061035156
2023-06-27,66.93000030517578
2023-06-28,66.87999725341797
2023-06-29,67.1500015258789
2023-06-30,67.81999969482422
2023-07-03,67.87999725341797
2023-07-05,67.61000061035156
2023-07-06,66.83999633789062
2023-07-07,66.91999816894531
2023-07-10,67.33999633789062
2023-07-11,67.91000366210938
2023-07-12,68.45999908447266
2023-07-13,69.13999938964844
2023-07-14,69.08999633789062
2023-07-17,69.33000183105469
2023-07-18,69.80999755859375
2023-07-19,69.91999816894531
2023-07-20,69.41000366210938
2023-07-21,69.41999816894531
2023-07-24,69.55000305175781
2023-07-25,69.87999725341797
2023-07-26,69.73999786376953
2023-07-27,69.54000091552734
2023-07-28,70.22000122070312
2023-07-31,70.31999969482422
2023-08-01,70.2699966430664
2023-08-02,69.19999694824219
2023-08-03,69.05999755859375
2023-08-04,68.91999816894531
2023-08-07,69.69000244140625
2023-08-08,69.37000274658203
2023-08-09,68.94999694824219
2023-08-10,68.87000274658203
2023-08-11,68.5999984741211
2023-08-14,68.87999725341797
2023-08-15,68.01000213623047
2023-08-16,67.58000183105469
2023-08-17,66.98999786376953
2023-08-18,67.12000274658203
2023-08-21,67.58999633789062
2023-08-22,67.44000244140625
2023-08-23,68.18000030517578
2023-08-24,67.11000061035156
2023-08-25,67.47000122070312
2023-08-28,67.97000122070312
2023-08-29,68.98999786376953
2023-08-30,69.1500015258789
2023-08-31,69.11000061035156
2023-09-01,69.06999969482422
2023-09-05,68.63999938964844
2023-09-06,68.41000366210938
2023-09-07,68.26000213623047
2023-09-08,68.3499984741211
2023-09-11,68.66999816894531
2023-09-12,68.37000274658203
2023-09-13,68.16999816894531
2023-09-14,68.7300033569336
2023-09-15,68.0199966430664
2023-09-18,68.0
2023-09-19,67.80000305175781
2023-09-20,67.27999877929688
2023-09-21,66.13999938964844
2023-09-22,66.08999633789062
2023-09-25,66.26000213623047
2023-09-26,65.36000061035156
2023-09-27,65.44999694824219
2023-09-28,65.97000122070312
2023-09-29,65.76000213623047
2023-10-02,65.5
2023-10-03,64.51000213623047
2023-10-04,64.95999908447266
2023-10-05,65.01000213623047
2023-10-06,65.86000061035156
2023-10-09,66.20999908447266
2023-10-10,66.73999786376953
2023-10-11,67.08000183105469
2023-10-12,66.75
2023-10-13,66.38999938964844
2023-10-16,67.13999938964844
2023-10-17,67.30999755859375
2023-10-18,66.41000366210938
2023-10-19,65.76000213623047
2023-10-20,65.06999969482422
2023-10-23,65.0
2023-10-24,65.45999908447266
2023-10-25,64.56999969482422
2023-10-26,63.77000045776367
2023-10-27,63.470001220703125
2023-10-30,64.1500015258789
2023-10-31,64.43000030517578
2023-11-01,65.12000274658203
2023-11-02,66.37999725341797
2023-11-03,67.0199966430664
2023-11-06,67.0999984741211
2023-11-07,67.22000122070312
2023-11-08,67.2699966430664
2023-11-09,66.9800033569336
2023-11-10,67.97000122070312
2023-11-13,67.91999816894531
2023-11-14,69.30999755859375
2023-11-15,69.4000015258789
2023-11-16,69.30000305175781
2023-11-17,69.56999969482422
2023-11-20,70.16000366210938
2023-11-21,69.91000366210938
2023-11-22,70.20999908447266
2023-11-24,70.37999725341797
2023-11-27,70.08000183105469
2023-11-28,70.05999755859375
2023-11-29,70.08000183105469
2023-11-30,70.37999725341797
2023-12-01,70.93000030517578
2023-12-04,70.51000213623047
2023-12-05,70.2699966430664
2023-12-06,69.87999725341797
2023-12-07,70.36000061035156
2023-12-08,70.7699966430664
2023-12-11,71.41000366210938
2023-12-12,71.9000015258789
2023-12-13,72.95999908447266
2023-12-14,73.41999816894531
2023-12-15,70.36000061035156
2023-12-18,70.68000030517578
2023-12-19,71.19999694824219
2023-12-20,70.11000061035156
2023-12-21,70.97000122070312
2023-12-22,71.16999816894531
2023-12-26,71.51000213623047
2023-12-27,71.72000122070312
2023-12-28,71.72000122070312
2023-12-29,71.48999786376953
2024-01-02,70.95999908447266
2024-01-03,70.26000213623047
2024-01-04,70.20999908447266
2024-01-05,70.25
2024-01-08,71.0999984741211
2024-01-09,70.97000122070312
2024-01-10,71.23999786376953
2024-01-11,71.26000213623047
2024-01-12,71.3499984741211
2024-01-16,70.95999908447266
2024-01-17,70.54000091552734
2024-01-18,71.16999816894531
2024-01-19,71.97000122070312
2024-01-22,72.0999984741211
2024-01-23,72.1500015258789
2024-01-24,72.43000030517578
2024-01-25,72.7300033569336
2024-01-26,72.76000213623047
2024-01-29,73.37000274658203
2024-01-30,73.27999877929688
2024-01-31,72.26000213623047
2024-02-01,73.16999816894531
2024-02-02,73.86000061035156
2024-02-05,73.55000305175781
2024-02-06,73.69999694824219
2024-02-07,74.31999969482422
2024-02-08,74.58999633789062
2024-02-09,75.06999969482422
2024-02-12,75.06999969482422
2024-02-13,73.91000366210938
2024-02-14,74.75
2024-02-15,75.33000183105469
2024-02-16,75.08000183105469
2024-02-20,74.70999908447266
2024-02-21,74.76000213623047
2024-02-22,76.31999969482422
2024-02-23,76.2300033569336
2024-02-26,76.1500015258789
2024-02-27,76.23999786376953
2024-02-28,76.08000183105469
2024-02-29,76.4800033569336
2024-03-01,77.55999755859375
2024-03-04,77.68000030517578
2024-03-05,76.68000030517578
2024-03-06,77.2300033569336
2024-03-07,78.36000061035156
2024-03-08,77.68000030517578
2024-03-11,77.41999816894531
2024-03-12,78.18000030517578
2024-03-13,77.91000366210938
2024-03-14,77.70999908447266
2024-03-15,77.20999908447266
2024-03-18,77.56999969482422
2024-03-19,77.87000274658203
2024-03-20,78.77999877929688
2024-03-21,79.52999877929688
2024-03-22,79.19000244140625
2024-03-25,79.25
2024-03-26,79.0999984741211
2024-03-27,79.56999969482422
2024-03-28,79.5199966430664
2024-04-01,79.58999633789062
2024-04-02,78.97000122070312
2024-04-03,79.44999694824219
2024-04-04,78.41000366210938
2024-04-05,79.30000305175781
2024-04-08,79.41999816894531
2024-04-09,79.38999938964844
2024-04-10,78.76000213623047
2024-04-11,79.30000305175781
2024-04-12,77.91000366210938
2024-04-15,76.94000244140625
2024-04-16,76.93000030517578
2024-04-17,76.5199966430664
2024-04-18,76.25
2024-04-19,75.55999755859375
2024-04-22,76.19000244140625
2024-04-23,77.4000015258789
2024-04-24,77.29000091552734
2024-04-25,76.97000122070312
2024-04-26,77.77999877929688
2024-04-29,77.83000183105469
2024-04-30,76.55000305175781
2024-05-01,76.19999694824219
2024-05-02,76.76000213623047
2024-05-03,77.58999633789062
2024-05-06,78.62999725341797
2024-05-07,78.79000091552734
2024-05-08,78.91999816894531
2024-05-09,79.29000091552734
2024-05-10,79.5999984741211
2024-05-13,79.43000030517578
2024-05-14,80.0
2024-05-15,81.19000244140625
2024-05-16,80.7699966430664
2024-05-17,80.83000183105469
2024-05-20,81.11000061035156
2024-05-21,81.19000244140625
2024-05-22,80.87999725341797
2024-05-23,80.23999786376953
2024-05-24,80.80000305175781
2024-05-28,80.58999633789062
2024-05-29,79.62999725341797
2024-05-30,79.13999938964844
2024-05-31,79.5199966430664
2024-06-03,79.47000122070312
2024-06-04,79.27999877929688
2024-06-05,80.58999633789062
2024-06-06,80.44000244140625
2024-06-07,80.11000061035156
2024-06-10,80.68000030517578
2024-06-11,80.6500015258789
2024-06-12,80.7300033569336
2024-06-13,81.11000061035156
2024-06-14,81.02999877929688
2024-06-17,81.87000274658203
2024-06-18,82.01000213623047
2024-06-20,81.80999755859375
2024-06-21,81.45999908447266
2024-06-24,81.33000183105469
2024-06-25,81.51000213623047
2024-06-26,81.38999938964844
2024-06-27,81.41000366210938
2024-06-28,81.1500015258789
2024-07-01,81.30999755859375
2024-07-02,81.72000122070312
2024-07-03,82.30999755859375
2024-07-05,82.58999633789062
2024-07-08,82.6500015258789
2024-07-09,82.37000274658203
2024-07-10,83.23999786376953
2024-07-11,82.94999694824219
2024-07-12,83.30999755859375
2024-07-15,83.44000244140625
2024-07-16,84.04000091552734
2024-07-17,82.26000213623047
2024-07-18,81.66999816894531
2024-07-19,81.2300033569336
2024-07-22,82.02999877929688
2024-07-23,82.22000122070312
2024-07-24,80.18000030517578
2024-07-25,79.8499984741211
2024-07-26,80.91000366210938
2024-07-29,80.9000015258789
2024-07-30,80.66999816894531
2024-07-31,82.22000122070312
2024-08-01,80.81999969482422
2024-08-02,78.94999694824219
2024-08-05,77.02999877929688
2024-08-06,77.87000274658203
2024-08-07,77.20999908447266
2024-08-08,79.22000122070312
2024-08-09,79.72000122070312
2024-08-12,79.58000183105469
2024-08-13,80.87000274658203
2024-08-14,81.12999725341797
2024-08-15,82.63999938964844
2024-08-16,82.6500015258789
2024-08-19,83.37000274658203
2024-08-20,83.12999725341797
2024-08-21,83.41999816894531
2024-08-22,82.75
2024-08-23,83.73999786376953
2024-08-26,83.33000183105469
2024-08-27,83.45999908447266
2024-08-28,82.95999908447266
2024-08-29,83.02999877929688
2024-08-30,83.76000213623047
2024-09-03,81.73999786376953
2024-09-04,81.52999877929688
2024-09-05,81.16999816894531
2024-09-06,79.47000122070312
2024-09-09,80.33000183105469
2024-09-10,80.66000366210938
2024-09-11,81.80999755859375
2024-09-12,82.70999908447266
2024-09-13,83.47000122070312
2024-09-16,83.62000274658203
2024-09-17,83.62000274658203
2024-09-18,83.16000366210938
2024-09-19,84.66999816894531
2024-09-20,84.7300033569336
2024-09-23,85.05000305175781
2024-09-24,85.30999755859375
2024-09-25,85.16999816894531
2024-09-26,85.76000213623047
2024-09-27,85.45999908447266
2024-09-30,85.45999908447266
2024-10-01,84.93000030517578
2024-10-02,85.05000305175781
2024-10-03,84.80999755859375
2024-10-04,85.73999786376953
2024-10-07,85.19000244140625
2024-10-08,85.81999969482422
2024-10-09,86.36000061035156
2024-10-10,86.22000122070312
2024-10-11,86.94000244140625
2024-10-14,87.43000030517578
2024-10-15,86.30999755859375
2024-10-16,86.76000213623047
2024-10-17,87.02999877929688
2024-10-18,87.16999816894531
2024-10-21,86.88999938964844
2024-10-22,86.94999694824219
2024-10-23,86.19000244140625
2024-10-24,86.30999755859375
2024-10-25,86.29000091552734
2024-10-28,86.44000244140625
2024-10-29,86.7699966430664
2024-10-30,86.58000183105469
2024-10-31,85.0999984741211
2024-11-01,85.29000091552734
2024-11-04,85.08000183105469
2024-11-05,86.27999877929688
2024-11-06,87.97000122070312
2024-11-07,88.48999786376953
2024-11-08,88.62999725341797
2024-11-11,88.88999938964844
2024-11-12,88.30000305175781
2024-11-13,88.04000091552734
2024-11-14,87.37000274658203
2024-11-15,86.11000061035156
2024-11-18,86.58000183105469
2024-11-19,86.94999694824219
2024-11-20,87.16999816894531
2024-11-21,87.37000274658203
