Date,RLBEX
2023-03-23,28.790000915527344
2023-03-24,28.8700008392334
2023-03-27,28.829999923706055
2023-03-28,28.81999969482422
2023-03-29,29.020000457763672
2023-03-30,29.139999389648438
2023-03-31,29.40999984741211
2023-04-03,29.59000015258789
2023-04-04,29.530000686645508
2023-04-05,29.549999237060547
2023-04-06,29.579999923706055
2023-04-10,29.549999237060547
2023-04-11,29.610000610351562
2023-04-12,29.56999969482422
2023-04-13,29.760000228881836
2023-04-14,29.649999618530273
2023-04-17,29.639999389648438
2023-04-18,29.690000534057617
2023-04-19,29.6299991607666
2023-04-20,29.600000381469727
2023-04-21,29.59000015258789
2023-04-24,29.639999389648438
2023-04-25,29.459999084472656
2023-04-26,29.31999969482422
2023-04-27,29.59000015258789
2023-04-28,29.799999237060547
2023-05-01,29.709999084472656
2023-05-02,29.530000686645508
2023-05-03,29.489999771118164
2023-05-04,29.3700008392334
2023-05-05,29.6200008392334
2023-05-08,29.56999969482422
2023-05-09,29.5
2023-05-10,29.600000381469727
2023-05-11,29.56999969482422
2023-05-12,29.5
2023-05-15,29.579999923706055
2023-05-16,29.399999618530273
2023-05-17,29.600000381469727
2023-05-18,29.690000534057617
2023-05-19,29.670000076293945
2023-05-22,29.670000076293945
2023-05-23,29.510000228881836
2023-05-24,29.329999923706055
2023-05-25,29.360000610351562
2023-05-26,29.649999618530273
2023-05-30,29.6299991607666
2023-05-31,29.56999969482422
2023-06-01,29.729999542236328
2023-06-02,29.979999542236328
2023-06-05,29.90999984741211
2023-06-06,29.959999084472656
2023-06-07,29.920000076293945
2023-06-08,30.049999237060547
2023-06-09,30.020000457763672
2023-06-12,30.1299991607666
2023-06-13,30.190000534057617
2023-06-14,30.170000076293945
2023-06-15,30.459999084472656
2023-06-16,30.34000015258789
2023-06-20,30.219999313354492
2023-06-21,30.200000762939453
2023-06-22,30.15999984741211
2023-06-23,30.040000915527344
2023-06-26,30.059999465942383
2023-06-27,30.229999542236328
2023-06-28,30.229999542236328
2023-06-29,30.260000228881836
2023-06-30,30.459999084472656
2023-07-03,30.459999084472656
2023-07-05,30.34000015258789
2023-07-06,30.079999923706055
2023-07-07,30.079999923706055
2023-07-10,30.239999771118164
2023-07-11,30.40999984741211
2023-07-12,30.639999389648438
2023-07-13,30.860000610351562
2023-07-14,30.809999465942383
2023-07-17,30.8700008392334
2023-07-18,31.010000228881836
2023-07-19,31.059999465942383
2023-07-20,30.8799991607666
2023-07-21,30.899999618530273
2023-07-24,30.979999542236328
2023-07-25,31.020000457763672
2023-07-26,31.010000228881836
2023-07-27,30.860000610351562
2023-07-28,31.059999465942383
2023-07-31,31.09000015258789
2023-08-01,31.0
2023-08-02,30.719999313354492
2023-08-03,30.600000381469727
2023-08-04,30.649999618530273
2023-08-07,30.850000381469727
2023-08-08,30.809999465942383
2023-08-09,30.719999313354492
2023-08-10,30.6299991607666
2023-08-11,30.549999237060547
2023-08-14,30.600000381469727
2023-08-15,30.34000015258789
2023-08-16,30.200000762939453
2023-08-17,30.040000915527344
2023-08-18,30.110000610351562
2023-08-21,30.149999618530273
2023-08-22,30.09000015258789
2023-08-23,30.360000610351562
2023-08-24,30.079999923706055
2023-08-25,30.18000030517578
2023-08-28,30.34000015258789
2023-08-29,30.649999618530273
2023-08-30,30.690000534057617
2023-08-31,30.65999984741211
2023-09-01,30.600000381469727
2023-09-05,30.440000534057617
2023-09-06,30.329999923706055
2023-09-07,30.329999923706055
2023-09-08,30.389999389648438
2023-09-11,30.360000610351562
2023-09-12,30.309999465942383
2023-09-13,30.31999969482422
2023-09-14,30.489999771118164
2023-09-15,30.270000457763672
2023-09-18,30.280000686645508
2023-09-19,30.190000534057617
2023-09-20,30.049999237060547
2023-09-21,29.700000762939453
2023-09-22,29.700000762939453
2023-09-25,29.68000030517578
2023-09-26,29.40999984741211
2023-09-27,29.399999618530273
2023-09-28,29.56999969482422
2023-09-29,29.489999771118164
2023-10-02,29.34000015258789
2023-10-03,29.030000686645508
2023-10-04,29.18000030517578
2023-10-05,29.18000030517578
2023-10-06,29.3799991607666
2023-10-09,29.639999389648438
2023-10-10,29.760000228881836
2023-10-11,29.889999389648438
2023-10-12,29.729999542236328
2023-10-13,29.719999313354492
2023-10-16,29.8799991607666
2023-10-17,29.81999969482422
2023-10-18,29.549999237060547
2023-10-19,29.360000610351562
2023-10-20,29.200000762939453
2023-10-23,29.190000534057617
2023-10-24,29.31999969482422
2023-10-25,29.059999465942383
2023-10-26,28.899999618530273
2023-10-27,28.780000686645508
2023-10-30,28.969999313354492
2023-10-31,29.030000686645508
2023-11-01,29.290000915527344
2023-11-02,29.709999084472656
2023-11-03,29.950000762939453
2023-11-06,29.889999389648438
2023-11-07,29.940000534057617
2023-11-08,29.979999542236328
2023-11-09,29.770000457763672
2023-11-10,30.06999969482422
2023-11-13,30.059999465942383
2023-11-14,30.540000915527344
2023-11-15,30.520000457763672
2023-11-16,30.559999465942383
2023-11-17,30.649999618530273
2023-11-20,30.809999465942383
2023-11-21,30.75
2023-11-22,30.829999923706055
2023-11-24,30.84000015258789
2023-11-27,30.799999237060547
2023-11-28,30.8700008392334
2023-11-29,30.90999984741211
2023-11-30,30.959999084472656
2023-12-01,31.170000076293945
2023-12-04,31.049999237060547
2023-12-05,31.020000457763672
2023-12-06,30.950000762939453
2023-12-07,31.06999969482422
2023-12-08,31.1200008392334
2023-12-11,31.309999465942383
2023-12-12,30.969999313354492
2023-12-13,31.420000076293945
2023-12-14,31.610000610351562
2023-12-15,31.56999969482422
2023-12-18,31.639999389648438
2023-12-19,31.790000915527344
2023-12-20,31.540000915527344
2023-12-21,31.75
2023-12-22,31.790000915527344
2023-12-26,31.90999984741211
2023-12-27,32.02000045776367
2023-12-28,31.979999542236328
2023-12-29,31.93000030517578
2024-01-02,31.790000915527344
2024-01-03,31.649999618530273
2024-01-04,31.549999237060547
2024-01-05,31.559999465942383
2024-01-08,31.809999465942383
2024-01-09,31.760000228881836
2024-01-10,31.809999465942383
2024-01-11,31.8799991607666
2024-01-12,31.940000534057617
2024-01-16,31.770000457763672
2024-01-17,31.600000381469727
2024-01-18,31.739999771118164
2024-01-19,31.969999313354492
2024-01-22,32.029998779296875
2024-01-23,32.040000915527344
2024-01-24,32.099998474121094
2024-01-25,32.220001220703125
2024-01-26,32.220001220703125
2024-01-29,32.400001525878906
2024-01-30,32.38999938964844
2024-01-31,32.15999984741211
2024-02-01,32.459999084472656
2024-02-02,32.470001220703125
2024-02-05,32.31999969482422
2024-02-06,32.40999984741211
2024-02-07,32.56999969482422
2024-02-08,32.61000061035156
2024-02-09,32.689998626708984
2024-02-12,32.689998626708984
2024-02-13,32.279998779296875
2024-02-14,32.5099983215332
2024-02-15,32.720001220703125
2024-02-16,32.61000061035156
2024-02-20,32.54999923706055
2024-02-21,32.560001373291016
2024-02-22,32.93000030517578
2024-02-23,32.97999954223633
2024-02-26,32.88999938964844
2024-02-27,32.88999938964844
2024-02-28,32.869998931884766
2024-02-29,32.9900016784668
2024-03-01,33.31999969482422
2024-03-04,33.279998779296875
2024-03-05,33.130001068115234
2024-03-06,33.279998779296875
2024-03-07,33.56999969482422
2024-03-08,33.40999984741211
2024-03-11,33.25
2024-03-12,33.369998931884766
2024-03-13,33.33000183105469
2024-03-14,33.209999084472656
2024-03-15,33.04999923706055
2024-03-18,33.15999984741211
2024-03-19,33.290000915527344
2024-03-20,33.529998779296875
2024-03-21,33.709999084472656
2024-03-22,33.66999816894531
2024-03-25,33.61000061035156
2024-03-26,33.560001373291016
2024-03-27,33.77000045776367
2024-03-28,33.790000915527344
2024-04-01,33.720001220703125
2024-04-02,33.54999923706055
2024-04-03,33.630001068115234
2024-04-04,33.38999938964844
2024-04-05,33.56999969482422
2024-04-08,33.56999969482422
2024-04-09,33.630001068115234
2024-04-10,33.29999923706055
2024-04-11,33.41999816894531
2024-04-12,33.06999969482422
2024-04-15,32.779998779296875
2024-04-16,32.75
2024-04-17,32.720001220703125
2024-04-18,32.619998931884766
2024-04-19,32.5099983215332
2024-04-22,32.65999984741211
2024-04-23,32.97999954223633
2024-04-24,32.939998626708984
2024-04-25,32.84000015258789
2024-04-26,33.04999923706055
2024-04-29,33.08000183105469
2024-04-30,32.689998626708984
2024-05-01,32.630001068115234
2024-05-02,32.790000915527344
2024-05-03,33.04999923706055
2024-05-06,33.31999969482422
2024-05-07,33.380001068115234
2024-05-08,33.40999984741211
2024-05-09,33.54999923706055
2024-05-10,33.61000061035156
2024-05-13,33.56999969482422
2024-05-14,33.75
2024-05-15,34.09000015258789
2024-05-16,33.970001220703125
2024-05-17,33.970001220703125
2024-05-20,33.97999954223633
2024-05-21,34.040000915527344
2024-05-22,33.91999816894531
2024-05-23,33.720001220703125
2024-05-24,33.880001068115234
2024-05-28,33.810001373291016
2024-05-29,33.5
2024-05-30,33.470001220703125
2024-05-31,33.65999984741211
2024-06-03,33.70000076293945
2024-06-04,33.709999084472656
2024-06-05,34.06999969482422
2024-06-06,34.060001373291016
2024-06-07,33.90999984741211
2024-06-10,33.970001220703125
2024-06-11,34.02000045776367
2024-06-12,34.25
2024-06-13,34.459999084472656
2024-06-14,34.470001220703125
2024-06-17,34.709999084472656
2024-06-18,34.7599983215332
2024-06-20,34.689998626708984
2024-06-21,34.59000015258789
2024-06-24,34.56999969482422
2024-06-25,34.59000015258789
2024-06-26,34.529998779296875
2024-06-27,34.540000915527344
2024-06-28,34.4900016784668
2024-07-01,34.45000076293945
2024-07-02,34.61000061035156
2024-07-03,34.79999923706055
2024-07-05,34.93000030517578
2024-07-08,34.959999084472656
2024-07-09,34.900001525878906
2024-07-10,35.13999938964844
2024-07-11,35.11000061035156
2024-07-12,35.2400016784668
2024-07-15,35.27000045776367
2024-07-16,35.459999084472656
2024-07-17,35.09000015258789
2024-07-18,34.90999984741211
2024-07-19,34.720001220703125
2024-07-22,34.93000030517578
2024-07-23,34.959999084472656
2024-07-24,34.40999984741211
2024-07-25,34.34000015258789
2024-07-26,34.689998626708984
2024-07-29,34.70000076293945
2024-07-30,34.650001525878906
2024-07-31,35.130001068115234
2024-08-01,34.79999923706055
2024-08-02,34.459999084472656
2024-08-05,33.90999984741211
2024-08-06,34.04999923706055
2024-08-07,33.849998474121094
2024-08-08,34.349998474121094
2024-08-09,34.5099983215332
2024-08-12,34.5099983215332
2024-08-13,34.900001525878906
2024-08-14,34.9900016784668
2024-08-15,35.310001373291016
2024-08-16,35.349998474121094
2024-08-19,35.54999923706055
2024-08-20,35.529998779296875
2024-08-21,35.63999938964844
2024-08-22,35.40999984741211
2024-08-23,35.720001220703125
2024-08-26,35.630001068115234
2024-08-27,35.68000030517578
2024-08-28,35.54999923706055
2024-08-29,35.540000915527344
2024-08-30,35.720001220703125
2024-09-03,35.25
2024-09-04,35.27000045776367
2024-09-05,35.18000030517578
2024-09-06,34.7599983215332
2024-09-09,35.0099983215332
2024-09-10,35.119998931884766
2024-09-11,35.380001068115234
2024-09-12,35.619998931884766
2024-09-13,35.81999969482422
2024-09-16,35.79999923706055
2024-09-17,35.77000045776367
2024-09-18,35.65999984741211
2024-09-19,36.040000915527344
2024-09-20,36.06999969482422
2024-09-23,36.150001525878906
2024-09-24,36.2400016784668
2024-09-25,36.13999938964844
2024-09-26,36.25
2024-09-27,36.22999954223633
2024-09-30,36.22999954223633
2024-10-01,36.15999984741211
2024-10-02,36.18000030517578
2024-10-03,36.099998474121094
2024-10-04,36.2400016784668
2024-10-07,36.029998779296875
2024-10-08,36.20000076293945
2024-10-09,36.349998474121094
2024-10-10,36.310001373291016
2024-10-11,36.470001220703125
2024-10-14,36.61000061035156
2024-10-15,36.33000183105469
2024-10-16,36.470001220703125
2024-10-17,36.52000045776367
2024-10-18,36.540000915527344
2024-10-21,36.369998931884766
2024-10-22,36.400001525878906
2024-10-23,36.189998626708984
2024-10-24,36.15999984741211
2024-10-25,36.16999816894531
2024-10-28,36.16999816894531
2024-10-29,36.27000045776367
2024-10-30,36.209999084472656
2024-10-31,35.83000183105469
2024-11-01,35.84000015258789
2024-11-04,35.810001373291016
2024-11-05,36.150001525878906
2024-11-06,36.56999969482422
2024-11-07,36.79999923706055
2024-11-08,36.880001068115234
2024-11-11,36.83000183105469
2024-11-12,36.61000061035156
2024-11-13,36.560001373291016
2024-11-14,36.38999938964844
2024-11-15,36.06999969482422
2024-11-18,36.189998626708984
2024-11-19,36.2400016784668
2024-11-20,36.22999954223633
2024-11-21,36.349998474121094
