Date,AIVSX
2023-05-02,44.15999984741211
2023-05-03,43.939998626708984
2023-05-04,43.63999938964844
2023-05-05,44.290000915527344
2023-05-08,44.31999969482422
2023-05-09,44.15999984741211
2023-05-10,44.310001373291016
2023-05-11,44.25
2023-05-12,44.20000076293945
2023-05-15,44.400001525878906
2023-05-16,44.15999984741211
2023-05-17,44.65999984741211
2023-05-18,45.06999969482422
2023-05-19,45.04999923706055
2023-05-22,45.06999969482422
2023-05-23,44.58000183105469
2023-05-24,44.290000915527344
2023-05-25,44.470001220703125
2023-05-26,45.25
2023-05-30,45.13999938964844
2023-05-31,44.970001220703125
2023-06-01,45.369998931884766
2023-06-02,46.02000045776367
2023-06-05,45.84000015258789
2023-06-06,46.0099983215332
2023-06-07,45.81999969482422
2023-06-08,46.02000045776367
2023-06-09,46.04999923706055
2023-06-12,46.5
2023-06-13,46.779998779296875
2023-06-14,46.70000076293945
2023-06-15,47.25
2023-06-16,47.040000915527344
2023-06-20,46.720001220703125
2023-06-21,46.599998474121094
2023-06-22,46.689998626708984
2023-06-23,46.36000061035156
2023-06-26,46.25
2023-06-27,46.75
2023-06-28,46.779998779296875
2023-06-29,46.95000076293945
2023-06-30,47.439998626708984
2023-07-03,47.41999816894531
2023-07-05,47.349998474121094
2023-07-06,46.93000030517578
2023-07-07,46.900001525878906
2023-07-10,47.130001068115234
2023-07-11,47.47999954223633
2023-07-12,47.849998474121094
2023-07-13,48.2599983215332
2023-07-14,48.189998626708984
2023-07-17,48.31999969482422
2023-07-18,48.70000076293945
2023-07-19,48.75
2023-07-20,48.47999954223633
2023-07-21,48.540000915527344
2023-07-24,48.65999984741211
2023-07-25,48.880001068115234
2023-07-26,48.779998779296875
2023-07-27,48.63999938964844
2023-07-28,49.13999938964844
2023-07-31,49.18000030517578
2023-08-01,49.09000015258789
2023-08-02,48.38999938964844
2023-08-03,48.25
2023-08-04,48.189998626708984
2023-08-07,48.689998626708984
2023-08-08,48.41999816894531
2023-08-09,48.06999969482422
2023-08-10,48.060001373291016
2023-08-11,47.939998626708984
2023-08-14,48.209999084472656
2023-08-15,47.65999984741211
2023-08-16,47.310001373291016
2023-08-17,46.93000030517578
2023-08-18,46.95000076293945
2023-08-21,47.22999954223633
2023-08-22,47.16999816894531
2023-08-23,47.68000030517578
2023-08-24,46.970001220703125
2023-08-25,47.2400016784668
2023-08-28,47.560001373291016
2023-08-29,48.220001220703125
2023-08-30,48.36000061035156
2023-08-31,48.369998931884766
2023-09-01,48.369998931884766
2023-09-05,48.13999938964844
2023-09-06,47.970001220703125
2023-09-07,47.88999938964844
2023-09-08,47.97999954223633
2023-09-11,48.27000045776367
2023-09-12,48.04999923706055
2023-09-13,47.900001525878906
2023-09-14,48.33000183105469
2023-09-15,47.81999969482422
2023-09-18,47.83000183105469
2023-09-19,47.7400016784668
2023-09-20,47.27000045776367
2023-09-21,46.5099983215332
2023-09-22,46.40999984741211
2023-09-25,46.54999923706055
2023-09-26,45.91999816894531
2023-09-27,46.060001373291016
2023-09-28,46.38999938964844
2023-09-29,46.15999984741211
2023-10-02,46.0099983215332
2023-10-03,45.38999938964844
2023-10-04,45.65999984741211
2023-10-05,45.599998474121094
2023-10-06,46.220001220703125
2023-10-09,46.5
2023-10-10,46.779998779296875
2023-10-11,47.0
2023-10-12,46.709999084472656
2023-10-13,46.43000030517578
2023-10-16,46.93000030517578
2023-10-17,46.970001220703125
2023-10-18,46.400001525878906
2023-10-19,46.04999923706055
2023-10-20,45.560001373291016
2023-10-23,45.5
2023-10-24,45.90999984741211
2023-10-25,45.34000015258789
2023-10-26,44.790000915527344
2023-10-27,44.650001525878906
2023-10-30,45.290000915527344
2023-10-31,45.540000915527344
2023-11-01,45.970001220703125
2023-11-02,46.779998779296875
2023-11-03,47.220001220703125
2023-11-06,47.22999954223633
2023-11-07,47.380001068115234
2023-11-08,47.459999084472656
2023-11-09,47.119998931884766
2023-11-10,47.88999938964844
2023-11-13,47.869998931884766
2023-11-14,48.779998779296875
2023-11-15,48.79999923706055
2023-11-16,48.97999954223633
2023-11-17,49.15999984741211
2023-11-20,49.540000915527344
2023-11-21,49.380001068115234
2023-11-22,49.619998931884766
2023-11-24,49.720001220703125
2023-11-27,49.529998779296875
2023-11-28,49.52000045776367
2023-11-29,49.5
2023-11-30,49.720001220703125
2023-12-01,50.029998779296875
2023-12-04,49.79999923706055
2023-12-05,49.599998474121094
2023-12-06,49.38999938964844
2023-12-07,49.72999954223633
2023-12-08,50.029998779296875
2023-12-11,50.45000076293945
2023-12-12,50.810001373291016
2023-12-13,49.369998931884766
2023-12-14,49.56999969482422
2023-12-15,49.59000015258789
2023-12-18,49.79999923706055
2023-12-19,50.130001068115234
2023-12-20,49.439998626708984
2023-12-21,50.060001373291016
2023-12-22,50.189998626708984
2023-12-26,50.41999816894531
2023-12-27,50.529998779296875
2023-12-28,50.540000915527344
2023-12-29,50.400001525878906
2024-01-02,49.939998626708984
2024-01-03,49.5099983215332
2024-01-04,49.459999084472656
2024-01-05,49.54999923706055
2024-01-08,50.13999938964844
2024-01-09,50.099998474121094
2024-01-10,50.36000061035156
2024-01-11,50.400001525878906
2024-01-12,50.470001220703125
2024-01-16,50.18000030517578
2024-01-17,49.869998931884766
2024-01-18,50.349998474121094
2024-01-19,50.9900016784668
2024-01-22,51.02000045776367
2024-01-23,51.099998474121094
2024-01-24,51.16999816894531
2024-01-25,51.45000076293945
2024-01-26,51.36000061035156
2024-01-29,51.810001373291016
2024-01-30,51.77000045776367
2024-01-31,51.040000915527344
2024-02-01,51.650001525878906
2024-02-02,52.220001220703125
2024-02-05,51.939998626708984
2024-02-06,52.08000183105469
2024-02-07,52.459999084472656
2024-02-08,52.540000915527344
2024-02-09,52.72999954223633
2024-02-12,52.70000076293945
2024-02-13,51.9900016784668
2024-02-14,52.560001373291016
2024-02-15,52.939998626708984
2024-02-16,52.66999816894531
2024-02-20,52.439998626708984
2024-02-21,52.529998779296875
2024-02-22,53.52000045776367
2024-02-23,53.59000015258789
2024-02-26,53.45000076293945
2024-02-27,53.58000183105469
2024-02-28,53.5
2024-02-29,53.779998779296875
2024-03-01,54.349998474121094
2024-03-04,54.34000015258789
2024-03-05,53.65999984741211
2024-03-06,53.90999984741211
2024-03-07,54.61000061035156
2024-03-08,54.2599983215332
2024-03-11,54.13999938964844
2024-03-12,54.59000015258789
2024-03-13,54.38999938964844
2024-03-14,54.34000015258789
2024-03-15,53.93000030517578
2024-03-18,54.25
2024-03-19,54.560001373291016
2024-03-20,55.119998931884766
2024-03-21,55.47999954223633
2024-03-22,55.36000061035156
2024-03-25,55.150001525878906
2024-03-26,55.029998779296875
2024-03-27,55.5099983215332
2024-03-28,55.5
2024-04-01,55.47999954223633
2024-04-02,55.099998474121094
2024-04-03,55.34000015258789
2024-04-04,54.65999984741211
2024-04-05,55.38999938964844
2024-04-08,55.45000076293945
2024-04-09,55.40999984741211
2024-04-10,54.90999984741211
2024-04-11,55.310001373291016
2024-04-12,54.43000030517578
2024-04-15,53.779998779296875
2024-04-16,53.810001373291016
2024-04-17,53.52000045776367
2024-04-18,53.33000183105469
2024-04-19,52.88999938964844
2024-04-22,53.310001373291016
2024-04-23,54.189998626708984
2024-04-24,54.099998474121094
2024-04-25,53.86000061035156
2024-04-26,54.47999954223633
2024-04-29,54.599998474121094
2024-04-30,53.630001068115234
2024-05-01,53.5099983215332
2024-05-02,53.90999984741211
2024-05-03,54.47999954223633
2024-05-06,55.150001525878906
2024-05-07,55.29999923706055
2024-05-08,55.369998931884766
2024-05-09,55.59000015258789
2024-05-10,55.689998626708984
2024-05-13,55.56999969482422
2024-05-14,55.869998931884766
2024-05-15,56.56999969482422
2024-05-16,56.36000061035156
2024-05-17,56.41999816894531
2024-05-20,56.529998779296875
2024-05-21,56.61000061035156
2024-05-22,56.439998626708984
2024-05-23,55.939998626708984
2024-05-24,56.31999969482422
2024-05-28,56.220001220703125
2024-05-29,55.66999816894531
2024-05-30,55.290000915527344
2024-05-31,55.65999984741211
2024-06-03,55.619998931884766
2024-06-04,55.689998626708984
2024-06-05,56.400001525878906
2024-06-06,56.43000030517578
2024-06-07,56.36000061035156
2024-06-10,56.63999938964844
2024-06-11,56.630001068115234
2024-06-12,56.66999816894531
2024-06-13,56.77000045776367
2024-06-14,56.7599983215332
2024-06-17,57.31999969482422
2024-06-18,57.29999923706055
2024-06-20,57.29999923706055
2024-06-21,57.189998626708984
2024-06-24,57.09000015258789
2024-06-25,57.18000030517578
2024-06-26,57.27000045776367
2024-06-27,57.34000015258789
2024-06-28,57.18000030517578
2024-07-01,57.2599983215332
2024-07-02,57.560001373291016
2024-07-03,57.79999923706055
2024-07-05,58.150001525878906
2024-07-08,58.18000030517578
2024-07-09,58.06999969482422
2024-07-10,58.59000015258789
2024-07-11,58.33000183105469
2024-07-12,58.47999954223633
2024-07-15,58.59000015258789
2024-07-16,59.040000915527344
2024-07-17,58.189998626708984
2024-07-18,57.810001373291016
2024-07-19,57.52000045776367
2024-07-22,58.099998474121094
2024-07-23,58.349998474121094
2024-07-24,57.0
2024-07-25,56.880001068115234
2024-07-26,57.52000045776367
2024-07-29,57.59000015258789
2024-07-30,57.540000915527344
2024-07-31,58.349998474121094
2024-08-01,57.650001525878906
2024-08-02,56.43000030517578
2024-08-05,55.029998779296875
2024-08-06,55.619998931884766
2024-08-07,55.2400016784668
2024-08-08,56.4900016784668
2024-08-09,56.779998779296875
2024-08-12,56.650001525878906
2024-08-13,57.5099983215332
2024-08-14,57.650001525878906
2024-08-15,58.58000183105469
2024-08-16,58.560001373291016
2024-08-19,59.029998779296875
2024-08-20,58.88999938964844
2024-08-21,59.09000015258789
2024-08-22,58.689998626708984
2024-08-23,59.279998779296875
2024-08-26,59.08000183105469
2024-08-27,59.189998626708984
2024-08-28,58.900001525878906
2024-08-29,59.0099983215332
2024-08-30,59.54999923706055
2024-09-03,58.34000015258789
2024-09-04,58.34000015258789
2024-09-05,58.09000015258789
2024-09-06,57.06999969482422
2024-09-09,57.7599983215332
2024-09-10,57.95000076293945
2024-09-11,58.54999923706055
2024-09-12,59.09000015258789
2024-09-13,59.52000045776367
2024-09-16,59.70000076293945
2024-09-17,59.70000076293945
2024-09-18,59.38999938964844
2024-09-19,60.349998474121094
2024-09-20,60.310001373291016
2024-09-23,60.54999923706055
2024-09-24,60.70000076293945
2024-09-25,60.54999923706055
2024-09-26,60.849998474121094
2024-09-27,60.70000076293945
2024-09-30,60.849998474121094
2024-10-01,60.43000030517578
2024-10-02,60.470001220703125
2024-10-03,60.2599983215332
2024-10-04,60.88999938964844
2024-10-07,60.380001068115234
2024-10-08,60.869998931884766
2024-10-09,61.31999969482422
2024-10-10,61.16999816894531
2024-10-11,61.619998931884766
2024-10-14,62.02000045776367
2024-10-15,61.54999923706055
2024-10-16,61.75
2024-10-17,61.81999969482422
2024-10-18,61.97999954223633
2024-10-21,61.77000045776367
2024-10-22,61.779998779296875
2024-10-23,61.2599983215332
2024-10-24,61.130001068115234
2024-10-25,61.11000061035156
2024-10-28,61.279998779296875
2024-10-29,61.5099983215332
2024-10-30,61.470001220703125
2024-10-31,60.400001525878906
2024-11-01,60.56999969482422
2024-11-04,60.380001068115234
2024-11-05,60.959999084472656
2024-11-06,62.400001525878906
2024-11-07,62.81999969482422
2024-11-08,63.040000915527344
2024-11-11,63.08000183105469
2024-11-12,62.84000015258789
2024-11-13,62.7400016784668
2024-11-14,62.2599983215332
2024-11-15,61.41999816894531
2024-11-18,61.650001525878906
2024-11-19,61.7400016784668
2024-11-20,61.810001373291016
2024-11-21,61.9900016784668
