Date,CAIBX
2023-08-28,63.47999954223633
2023-08-29,64.1500015258789
2023-08-30,64.19000244140625
2023-08-31,64.02999877929688
2023-09-01,63.900001525878906
2023-09-05,63.40999984741211
2023-09-06,63.18000030517578
2023-09-07,63.15999984741211
2023-09-08,63.310001373291016
2023-09-11,63.04999923706055
2023-09-12,63.06999969482422
2023-09-13,63.13999938964844
2023-09-14,63.65999984741211
2023-09-15,63.38999938964844
2023-09-18,63.34000015258789
2023-09-19,63.22999954223633
2023-09-20,63.119998931884766
2023-09-21,62.369998931884766
2023-09-22,62.27000045776367
2023-09-25,62.099998474121094
2023-09-26,61.560001373291016
2023-09-27,61.40999984741211
2023-09-28,61.689998626708984
2023-09-29,61.5099983215332
2023-10-02,60.86000061035156
2023-10-03,60.2599983215332
2023-10-04,60.38999938964844
2023-10-05,60.470001220703125
2023-10-06,60.83000183105469
2023-10-09,61.310001373291016
2023-10-10,61.75
2023-10-11,61.95000076293945
2023-10-12,61.56999969482422
2023-10-13,61.529998779296875
2023-10-16,61.880001068115234
2023-10-17,61.81999969482422
2023-10-18,61.310001373291016
2023-10-19,60.83000183105469
2023-10-20,60.47999954223633
2023-10-23,60.36000061035156
2023-10-24,60.66999816894531
2023-10-25,60.36000061035156
2023-10-26,60.25
2023-10-27,59.720001220703125
2023-10-30,60.18000030517578
2023-10-31,60.349998474121094
2023-11-01,60.790000915527344
2023-11-02,61.75
2023-11-03,62.22999954223633
2023-11-06,62.029998779296875
2023-11-07,61.869998931884766
2023-11-08,61.81999969482422
2023-11-09,61.5099983215332
2023-11-10,61.880001068115234
2023-11-13,61.869998931884766
2023-11-14,62.97999954223633
2023-11-15,63.0
2023-11-16,63.02000045776367
2023-11-17,63.36000061035156
2023-11-20,63.61000061035156
2023-11-21,63.5
2023-11-22,63.58000183105469
2023-11-24,63.790000915527344
2023-11-27,63.689998626708984
2023-11-28,63.880001068115234
2023-11-29,63.95000076293945
2023-11-30,64.0999984741211
2023-12-01,64.72000122070312
2023-12-04,64.55000305175781
2023-12-05,64.38999938964844
2023-12-06,64.2300033569336
2023-12-07,64.4000015258789
2023-12-08,64.51000213623047
2023-12-11,64.93000030517578
2023-12-12,65.12999725341797
2023-12-13,66.0999984741211
2023-12-14,66.6500015258789
2023-12-15,65.33000183105469
2023-12-18,65.37999725341797
2023-12-19,65.69999694824219
2023-12-20,65.11000061035156
2023-12-21,65.5999984741211
2023-12-22,65.79000091552734
2023-12-26,66.01000213623047
2023-12-27,66.31999969482422
2023-12-28,66.27999877929688
2023-12-29,66.22000122070312
2024-01-02,66.16000366210938
2024-01-03,65.8499984741211
2024-01-04,65.87000274658203
2024-01-05,65.87000274658203
2024-01-08,66.25
2024-01-09,65.95999908447266
2024-01-10,65.9800033569336
2024-01-11,65.9000015258789
2024-01-12,66.13999938964844
2024-01-16,65.62000274658203
2024-01-17,65.16999816894531
2024-01-18,65.29000091552734
2024-01-19,65.73999786376953
2024-01-22,65.70999908447266
2024-01-23,65.79000091552734
2024-01-24,65.81999969482422
2024-01-25,66.08999633789062
2024-01-26,66.12000274658203
2024-01-29,66.38999938964844
2024-01-30,66.4000015258789
2024-01-31,65.98999786376953
2024-02-01,66.48999786376953
2024-02-02,66.12999725341797
2024-02-05,65.62000274658203
2024-02-06,65.91000366210938
2024-02-07,65.88999938964844
2024-02-08,65.76000213623047
2024-02-09,65.81999969482422
2024-02-12,65.95999908447266
2024-02-13,65.20999908447266
2024-02-14,65.51000213623047
2024-02-15,66.11000061035156
2024-02-16,66.04000091552734
2024-02-20,66.1500015258789
2024-02-21,66.31999969482422
2024-02-22,66.79000091552734
2024-02-23,66.93000030517578
2024-02-26,66.68000030517578
2024-02-27,66.66000366210938
2024-02-28,66.63999938964844
2024-02-29,66.77999877929688
2024-03-01,67.2699966430664
2024-03-04,67.33000183105469
2024-03-05,67.19000244140625
2024-03-06,67.48999786376953
2024-03-07,67.95999908447266
2024-03-08,67.79000091552734
2024-03-11,67.43000030517578
2024-03-12,67.52999877929688
2024-03-13,67.56999969482422
2024-03-14,67.26000213623047
2024-03-15,66.97000122070312
2024-03-18,67.0199966430664
2024-03-19,67.16000366210938
2024-03-20,67.58000183105469
2024-03-21,67.8499984741211
2024-03-22,67.68000030517578
2024-03-25,67.6500015258789
2024-03-26,67.56999969482422
2024-03-27,68.1500015258789
2024-03-28,68.23999786376953
2024-04-01,67.94999694824219
2024-04-02,67.80000305175781
2024-04-03,67.7699966430664
2024-04-04,67.33000183105469
2024-04-05,67.44000244140625
2024-04-08,67.55999755859375
2024-04-09,67.75
2024-04-10,66.9000015258789
2024-04-11,66.94000244140625
2024-04-12,66.19000244140625
2024-04-15,65.76000213623047
2024-04-16,65.44000244140625
2024-04-17,65.5
2024-04-18,65.47000122070312
2024-04-19,65.63999938964844
2024-04-22,66.0999984741211
2024-04-23,66.66999816894531
2024-04-24,66.69000244140625
2024-04-25,66.58999633789062
2024-04-26,66.70999908447266
2024-04-29,67.0199966430664
2024-04-30,66.29000091552734
2024-05-01,66.23999786376953
2024-05-02,66.63999938964844
2024-05-03,67.12000274658203
2024-05-06,67.4800033569336
2024-05-07,67.66000366210938
2024-05-08,67.72000122070312
2024-05-09,68.05999755859375
2024-05-10,68.33999633789062
2024-05-13,68.37000274658203
2024-05-14,68.66999816894531
2024-05-15,69.29000091552734
2024-05-16,69.2300033569336
2024-05-17,69.22000122070312
2024-05-20,69.12000274658203
2024-05-21,69.06999969482422
2024-05-22,68.81999969482422
2024-05-23,68.19999694824219
2024-05-24,68.41000366210938
2024-05-28,68.16999816894531
2024-05-29,67.44000244140625
2024-05-30,67.6500015258789
2024-05-31,68.2699966430664
2024-06-03,68.2699966430664
2024-06-04,68.27999877929688
2024-06-05,68.72000122070312
2024-06-06,68.80000305175781
2024-06-07,68.41000366210938
2024-06-10,67.9800033569336
2024-06-11,67.76000213623047
2024-06-12,68.04000091552734
2024-06-13,68.16000366210938
2024-06-14,68.06999969482422
2024-06-17,68.36000061035156
2024-06-18,68.52999877929688
2024-06-20,68.63999938964844
2024-06-21,68.38999938964844
2024-06-24,68.66000366210938
2024-06-25,68.4800033569336
2024-06-26,68.20999908447266
2024-06-27,68.19000244140625
2024-06-28,68.2300033569336
2024-07-01,68.20999908447266
2024-07-02,68.33999633789062
2024-07-03,68.70999908447266
2024-07-05,68.94999694824219
2024-07-08,68.97000122070312
2024-07-09,68.83999633789062
2024-07-10,69.38999938964844
2024-07-11,69.87000274658203
2024-07-12,70.16999816894531
2024-07-15,70.12000274658203
2024-07-16,70.47000122070312
2024-07-17,70.52999877929688
2024-07-18,70.23999786376953
2024-07-19,69.79000091552734
2024-07-22,70.12000274658203
2024-07-23,70.06999969482422
2024-07-24,69.5999984741211
2024-07-25,69.79000091552734
2024-07-26,70.38999938964844
2024-07-29,70.41999816894531
2024-07-30,70.5
2024-07-31,71.06999969482422
2024-08-01,70.55000305175781
2024-08-02,70.2300033569336
2024-08-05,68.8499984741211
2024-08-06,69.08000183105469
2024-08-07,69.0199966430664
2024-08-08,69.87999725341797
2024-08-09,70.0
2024-08-12,70.01000213623047
2024-08-13,70.77999877929688
2024-08-14,71.0199966430664
2024-08-15,71.58999633789062
2024-08-16,71.7699966430664
2024-08-19,72.31999969482422
2024-08-20,72.20999908447266
2024-08-21,72.41000366210938
2024-08-22,72.18000030517578
2024-08-23,72.94999694824219
2024-08-26,72.91999816894531
2024-08-27,73.04000091552734
2024-08-28,72.9000015258789
2024-08-29,72.91000366210938
2024-08-30,73.2699966430664
2024-09-03,72.61000061035156
2024-09-04,72.72000122070312
2024-09-05,72.5
2024-09-06,71.79000091552734
2024-09-09,72.33999633789062
2024-09-10,72.4000015258789
2024-09-11,72.58000183105469
2024-09-12,72.88999938964844
2024-09-13,73.25
2024-09-16,73.12000274658203
2024-09-17,72.98999786376953
2024-09-18,72.69999694824219
2024-09-19,73.2300033569336
2024-09-20,73.13999938964844
2024-09-23,73.4000015258789
2024-09-24,73.62999725341797
2024-09-25,73.2699966430664
2024-09-26,73.76000213623047
2024-09-27,73.75
2024-09-30,73.7300033569336
2024-10-01,73.52999877929688
2024-10-02,73.5199966430664
2024-10-03,73.1500015258789
2024-10-04,73.29000091552734
2024-10-07,73.08000183105469
2024-10-08,73.1500015258789
2024-10-09,73.41999816894531
2024-10-10,73.27999877929688
2024-10-11,73.63999938964844
2024-10-14,73.91000366210938
2024-10-15,73.58000183105469
2024-10-16,73.87000274658203
2024-10-17,73.88999938964844
2024-10-18,74.0199966430664
2024-10-21,73.41000366210938
2024-10-22,73.54000091552734
2024-10-23,73.25
2024-10-24,73.2699966430664
2024-10-25,72.94999694824219
2024-10-28,73.1500015258789
2024-10-29,73.01000213623047
2024-10-30,72.88999938964844
2024-10-31,72.41999816894531
2024-11-01,72.33000183105469
2024-11-04,72.4000015258789
2024-11-05,72.93000030517578
2024-11-06,73.12000274658203
2024-11-07,73.44999694824219
2024-11-08,73.4800033569336
2024-11-11,73.25
2024-11-12,72.4800033569336
2024-11-13,72.30000305175781
2024-11-14,72.18000030517578
2024-11-15,71.86000061035156
2024-11-18,72.25
2024-11-19,72.1500015258789
2024-11-20,72.02999877929688
2024-11-21,72.41999816894531
