Date,RICGX
2023-05-04,43.630001068115234
2023-05-05,44.27000045776367
2023-05-08,44.310001373291016
2023-05-09,44.150001525878906
2023-05-10,44.29999923706055
2023-05-11,44.2400016784668
2023-05-12,44.189998626708984
2023-05-15,44.38999938964844
2023-05-16,44.150001525878906
2023-05-17,44.650001525878906
2023-05-18,45.060001373291016
2023-05-19,45.040000915527344
2023-05-22,45.060001373291016
2023-05-23,44.56999969482422
2023-05-24,44.290000915527344
2023-05-25,44.459999084472656
2023-05-26,45.2400016784668
2023-05-30,45.130001068115234
2023-05-31,44.959999084472656
2023-06-01,45.36000061035156
2023-06-02,46.02000045776367
2023-06-05,45.84000015258789
2023-06-06,46.0099983215332
2023-06-07,45.81999969482422
2023-06-08,46.02000045776367
2023-06-09,46.04999923706055
2023-06-12,46.5
2023-06-13,46.779998779296875
2023-06-14,46.65999984741211
2023-06-15,47.220001220703125
2023-06-16,47.0099983215332
2023-06-20,46.689998626708984
2023-06-21,46.56999969482422
2023-06-22,46.65999984741211
2023-06-23,46.33000183105469
2023-06-26,46.220001220703125
2023-06-27,46.720001220703125
2023-06-28,46.75
2023-06-29,46.91999816894531
2023-06-30,47.40999984741211
2023-07-03,47.400001525878906
2023-07-05,47.31999969482422
2023-07-06,46.900001525878906
2023-07-07,46.880001068115234
2023-07-10,47.099998474121094
2023-07-11,47.459999084472656
2023-07-12,47.81999969482422
2023-07-13,48.2400016784668
2023-07-14,48.15999984741211
2023-07-17,48.29999923706055
2023-07-18,48.68000030517578
2023-07-19,48.72999954223633
2023-07-20,48.470001220703125
2023-07-21,48.52000045776367
2023-07-24,48.63999938964844
2023-07-25,48.86000061035156
2023-07-26,48.77000045776367
2023-07-27,48.630001068115234
2023-07-28,49.119998931884766
2023-07-31,49.15999984741211
2023-08-01,49.06999969482422
2023-08-02,48.380001068115234
2023-08-03,48.2400016784668
2023-08-04,48.18000030517578
2023-08-07,48.68000030517578
2023-08-08,48.400001525878906
2023-08-09,48.060001373291016
2023-08-10,48.04999923706055
2023-08-11,47.93000030517578
2023-08-14,48.20000076293945
2023-08-15,47.650001525878906
2023-08-16,47.29999923706055
2023-08-17,46.91999816894531
2023-08-18,46.939998626708984
2023-08-21,47.22999954223633
2023-08-22,47.15999984741211
2023-08-23,47.66999816894531
2023-08-24,46.959999084472656
2023-08-25,47.2400016784668
2023-08-28,47.54999923706055
2023-08-29,48.220001220703125
2023-08-30,48.349998474121094
2023-08-31,48.369998931884766
2023-09-01,48.369998931884766
2023-09-05,48.13999938964844
2023-09-06,47.970001220703125
2023-09-07,47.88999938964844
2023-09-08,47.9900016784668
2023-09-11,48.27000045776367
2023-09-12,48.060001373291016
2023-09-13,47.869998931884766
2023-09-14,48.29999923706055
2023-09-15,47.779998779296875
2023-09-18,47.79999923706055
2023-09-19,47.709999084472656
2023-09-20,47.2400016784668
2023-09-21,46.47999954223633
2023-09-22,46.380001068115234
2023-09-25,46.52000045776367
2023-09-26,45.88999938964844
2023-09-27,46.029998779296875
2023-09-28,46.36000061035156
2023-09-29,46.13999938964844
2023-10-02,45.97999954223633
2023-10-03,45.369998931884766
2023-10-04,45.63999938964844
2023-10-05,45.56999969482422
2023-10-06,46.20000076293945
2023-10-09,46.47999954223633
2023-10-10,46.7599983215332
2023-10-11,46.970001220703125
2023-10-12,46.689998626708984
2023-10-13,46.40999984741211
2023-10-16,46.90999984741211
2023-10-17,46.95000076293945
2023-10-18,46.380001068115234
2023-10-19,46.029998779296875
2023-10-20,45.540000915527344
2023-10-23,45.47999954223633
2023-10-24,45.900001525878906
2023-10-25,45.31999969482422
2023-10-26,44.77000045776367
2023-10-27,44.630001068115234
2023-10-30,45.27000045776367
2023-10-31,45.52000045776367
2023-11-01,45.95000076293945
2023-11-02,46.77000045776367
2023-11-03,47.20000076293945
2023-11-06,47.220001220703125
2023-11-07,47.36000061035156
2023-11-08,47.45000076293945
2023-11-09,47.11000061035156
2023-11-10,47.880001068115234
2023-11-13,47.86000061035156
2023-11-14,48.779998779296875
2023-11-15,48.790000915527344
2023-11-16,48.970001220703125
2023-11-17,49.150001525878906
2023-11-20,49.529998779296875
2023-11-21,49.380001068115234
2023-11-22,49.619998931884766
2023-11-24,49.720001220703125
2023-11-27,49.529998779296875
2023-11-28,49.52000045776367
2023-11-29,49.4900016784668
2023-11-30,49.720001220703125
2023-12-01,50.029998779296875
2023-12-04,49.79999923706055
2023-12-05,49.599998474121094
2023-12-06,49.38999938964844
2023-12-07,49.72999954223633
2023-12-08,50.029998779296875
2023-12-11,50.45000076293945
2023-12-12,50.81999969482422
2023-12-13,49.33000183105469
2023-12-14,49.529998779296875
2023-12-15,49.560001373291016
2023-12-18,49.7599983215332
2023-12-19,50.09000015258789
2023-12-20,49.40999984741211
2023-12-21,50.029998779296875
2023-12-22,50.150001525878906
2023-12-26,50.38999938964844
2023-12-27,50.5
2023-12-28,50.5099983215332
2023-12-29,50.369998931884766
2024-01-02,49.91999816894531
2024-01-03,49.47999954223633
2024-01-04,49.439998626708984
2024-01-05,49.52000045776367
2024-01-08,50.119998931884766
2024-01-09,50.06999969482422
2024-01-10,50.33000183105469
2024-01-11,50.369998931884766
2024-01-12,50.439998626708984
2024-01-16,50.15999984741211
2024-01-17,49.849998474121094
2024-01-18,50.33000183105469
2024-01-19,50.970001220703125
2024-01-22,51.0
2024-01-23,51.08000183105469
2024-01-24,51.150001525878906
2024-01-25,51.439998626708984
2024-01-26,51.34000015258789
2024-01-29,51.790000915527344
2024-01-30,51.75
2024-01-31,51.029998779296875
2024-02-01,51.630001068115234
2024-02-02,52.20000076293945
2024-02-05,51.93000030517578
2024-02-06,52.06999969482422
2024-02-07,52.45000076293945
2024-02-08,52.52000045776367
2024-02-09,52.720001220703125
2024-02-12,52.689998626708984
2024-02-13,51.97999954223633
2024-02-14,52.54999923706055
2024-02-15,52.93000030517578
2024-02-16,52.65999984741211
2024-02-20,52.43000030517578
2024-02-21,52.529998779296875
2024-02-22,53.5099983215332
2024-02-23,53.58000183105469
2024-02-26,53.45000076293945
2024-02-27,53.56999969482422
2024-02-28,53.4900016784668
2024-02-29,53.77000045776367
2024-03-01,54.349998474121094
2024-03-04,54.34000015258789
2024-03-05,53.65999984741211
2024-03-06,53.90999984741211
2024-03-07,54.61000061035156
2024-03-08,54.2599983215332
2024-03-11,54.13999938964844
2024-03-12,54.59000015258789
2024-03-13,54.349998474121094
2024-03-14,54.29999923706055
2024-03-15,53.88999938964844
2024-03-18,54.209999084472656
2024-03-19,54.52000045776367
2024-03-20,55.08000183105469
2024-03-21,55.45000076293945
2024-03-22,55.31999969482422
2024-03-25,55.11000061035156
2024-03-26,55.0
2024-03-27,55.47999954223633
2024-03-28,55.470001220703125
2024-04-01,55.45000076293945
2024-04-02,55.06999969482422
2024-04-03,55.310001373291016
2024-04-04,54.630001068115234
2024-04-05,55.36000061035156
2024-04-08,55.43000030517578
2024-04-09,55.38999938964844
2024-04-10,54.88999938964844
2024-04-11,55.279998779296875
2024-04-12,54.40999984741211
2024-04-15,53.75
2024-04-16,53.790000915527344
2024-04-17,53.5
2024-04-18,53.310001373291016
2024-04-19,52.869998931884766
2024-04-22,53.290000915527344
2024-04-23,54.16999816894531
2024-04-24,54.09000015258789
2024-04-25,53.84000015258789
2024-04-26,54.459999084472656
2024-04-29,54.58000183105469
2024-04-30,53.61000061035156
2024-05-01,53.5
2024-05-02,53.900001525878906
2024-05-03,54.470001220703125
2024-05-06,55.130001068115234
2024-05-07,55.290000915527344
2024-05-08,55.349998474121094
2024-05-09,55.56999969482422
2024-05-10,55.68000030517578
2024-05-13,55.560001373291016
2024-05-14,55.849998474121094
2024-05-15,56.54999923706055
2024-05-16,56.349998474121094
2024-05-17,56.40999984741211
2024-05-20,56.52000045776367
2024-05-21,56.599998474121094
2024-05-22,56.43000030517578
2024-05-23,55.93000030517578
2024-05-24,56.310001373291016
2024-05-28,56.209999084472656
2024-05-29,55.66999816894531
2024-05-30,55.290000915527344
2024-05-31,55.65999984741211
2024-06-03,55.619998931884766
2024-06-04,55.68000030517578
2024-06-05,56.400001525878906
2024-06-06,56.43000030517578
2024-06-07,56.36000061035156
2024-06-10,56.63999938964844
2024-06-11,56.630001068115234
2024-06-12,56.630001068115234
2024-06-13,56.7400016784668
2024-06-14,56.720001220703125
2024-06-17,57.279998779296875
2024-06-18,57.27000045776367
2024-06-20,57.2599983215332
2024-06-21,57.15999984741211
2024-06-24,57.060001373291016
2024-06-25,57.150001525878906
2024-06-26,57.22999954223633
2024-06-27,57.310001373291016
2024-06-28,57.150001525878906
2024-07-01,57.22999954223633
2024-07-02,57.529998779296875
2024-07-03,57.77000045776367
2024-07-05,58.119998931884766
2024-07-08,58.15999984741211
2024-07-09,58.040000915527344
2024-07-10,58.560001373291016
2024-07-11,58.29999923706055
2024-07-12,58.45000076293945
2024-07-15,58.56999969482422
2024-07-16,59.02000045776367
2024-07-17,58.16999816894531
2024-07-18,57.790000915527344
2024-07-19,57.5
2024-07-22,58.08000183105469
2024-07-23,58.33000183105469
2024-07-24,56.97999954223633
2024-07-25,56.86000061035156
2024-07-26,57.5
2024-07-29,57.58000183105469
2024-07-30,57.52000045776367
2024-07-31,58.33000183105469
2024-08-01,57.630001068115234
2024-08-02,56.41999816894531
2024-08-05,55.0099983215332
2024-08-06,55.599998474121094
2024-08-07,55.22999954223633
2024-08-08,56.47999954223633
2024-08-09,56.77000045776367
2024-08-12,56.63999938964844
2024-08-13,57.5
2024-08-14,57.63999938964844
2024-08-15,58.56999969482422
2024-08-16,58.54999923706055
2024-08-19,59.02000045776367
2024-08-20,58.880001068115234
2024-08-21,59.08000183105469
2024-08-22,58.68000030517578
2024-08-23,59.279998779296875
2024-08-26,59.08000183105469
2024-08-27,59.189998626708984
2024-08-28,58.900001525878906
2024-08-29,59.0099983215332
2024-08-30,59.540000915527344
2024-09-03,58.34000015258789
2024-09-04,58.34000015258789
2024-09-05,58.09000015258789
2024-09-06,57.06999969482422
2024-09-09,57.7599983215332
2024-09-10,57.959999084472656
2024-09-11,58.560001373291016
2024-09-12,59.099998474121094
2024-09-13,59.529998779296875
2024-09-16,59.709999084472656
2024-09-17,59.70000076293945
2024-09-18,59.349998474121094
2024-09-19,60.310001373291016
2024-09-20,60.279998779296875
2024-09-23,60.5099983215332
2024-09-24,60.66999816894531
2024-09-25,60.5099983215332
2024-09-26,60.81999969482422
2024-09-27,60.66999816894531
2024-09-30,60.810001373291016
2024-10-01,60.400001525878906
2024-10-02,60.439998626708984
2024-10-03,60.22999954223633
2024-10-04,60.86000061035156
2024-10-07,60.349998474121094
2024-10-08,60.84000015258789
2024-10-09,61.29999923706055
2024-10-10,61.13999938964844
2024-10-11,61.599998474121094
2024-10-14,61.9900016784668
2024-10-15,61.52000045776367
2024-10-16,61.72999954223633
2024-10-17,61.79999923706055
2024-10-18,61.959999084472656
2024-10-21,61.75
2024-10-22,61.7599983215332
2024-10-23,61.2400016784668
2024-10-24,61.11000061035156
2024-10-25,61.099998474121094
2024-10-28,61.27000045776367
2024-10-29,61.4900016784668
2024-10-30,61.45000076293945
2024-10-31,60.380001068115234
2024-11-01,60.560001373291016
2024-11-04,60.36000061035156
2024-11-05,60.95000076293945
2024-11-06,62.38999938964844
2024-11-07,62.79999923706055
2024-11-08,63.02000045776367
2024-11-11,63.06999969482422
2024-11-12,62.83000183105469
2024-11-13,62.72999954223633
2024-11-14,62.25
2024-11-15,61.40999984741211
2024-11-18,61.63999938964844
2024-11-19,61.7400016784668
2024-11-20,61.810001373291016
2024-11-21,61.97999954223633
