Date,RMFHX
2023-09-26,47.84000015258789
2023-09-27,47.84000015258789
2023-09-28,47.97999954223633
2023-09-29,47.7599983215332
2023-10-02,47.369998931884766
2023-10-03,46.9900016784668
2023-10-04,47.15999984741211
2023-10-05,47.02000045776367
2023-10-06,47.380001068115234
2023-10-09,47.779998779296875
2023-10-10,48.02000045776367
2023-10-11,48.08000183105469
2023-10-12,47.70000076293945
2023-10-13,47.77000045776367
2023-10-16,48.18000030517578
2023-10-17,48.310001373291016
2023-10-18,47.869998931884766
2023-10-19,47.529998779296875
2023-10-20,47.130001068115234
2023-10-23,46.869998931884766
2023-10-24,47.209999084472656
2023-10-25,47.02000045776367
2023-10-26,46.65999984741211
2023-10-27,46.18000030517578
2023-10-30,46.66999816894531
2023-10-31,46.9900016784668
2023-11-01,47.22999954223633
2023-11-02,48.08000183105469
2023-11-03,48.34000015258789
2023-11-06,48.31999969482422
2023-11-07,48.2400016784668
2023-11-08,48.27000045776367
2023-11-09,47.900001525878906
2023-11-10,48.380001068115234
2023-11-13,48.310001373291016
2023-11-14,49.029998779296875
2023-11-15,49.11000061035156
2023-11-16,49.279998779296875
2023-11-17,49.36000061035156
2023-11-20,49.54999923706055
2023-11-21,49.4900016784668
2023-11-22,49.720001220703125
2023-11-24,49.849998474121094
2023-11-27,49.689998626708984
2023-11-28,49.709999084472656
2023-11-29,49.720001220703125
2023-11-30,50.13999938964844
2023-12-01,50.52000045776367
2023-12-04,50.529998779296875
2023-12-05,50.279998779296875
2023-12-06,50.20000076293945
2023-12-07,50.290000915527344
2023-12-08,50.41999816894531
2023-12-11,50.7599983215332
2023-12-12,50.939998626708984
2023-12-13,50.369998931884766
2023-12-14,50.52000045776367
2023-12-15,50.290000915527344
2023-12-18,50.36000061035156
2023-12-19,50.66999816894531
2023-12-20,49.970001220703125
2023-12-21,50.36000061035156
2023-12-22,50.56999969482422
2023-12-26,50.810001373291016
2023-12-27,50.91999816894531
2023-12-28,50.97999954223633
2023-12-29,50.90999984741211
2024-01-02,51.0099983215332
2024-01-03,50.720001220703125
2024-01-04,50.709999084472656
2024-01-05,50.77000045776367
2024-01-08,51.16999816894531
2024-01-09,51.0099983215332
2024-01-10,51.130001068115234
2024-01-11,50.959999084472656
2024-01-12,51.08000183105469
2024-01-16,50.779998779296875
2024-01-17,50.529998779296875
2024-01-18,50.72999954223633
2024-01-19,51.119998931884766
2024-01-22,51.150001525878906
2024-01-23,51.310001373291016
2024-01-24,51.09000015258789
2024-01-25,51.38999938964844
2024-01-26,51.369998931884766
2024-01-29,51.599998474121094
2024-01-30,51.720001220703125
2024-01-31,51.279998779296875
2024-02-01,51.75
2024-02-02,51.68000030517578
2024-02-05,51.38999938964844
2024-02-06,51.68000030517578
2024-02-07,51.779998779296875
2024-02-08,51.72999954223633
2024-02-09,51.790000915527344
2024-02-12,51.88999938964844
2024-02-13,51.29999923706055
2024-02-14,51.68000030517578
2024-02-15,52.15999984741211
2024-02-16,52.09000015258789
2024-02-20,52.09000015258789
2024-02-21,52.29999923706055
2024-02-22,52.75
2024-02-23,52.849998474121094
2024-02-26,52.63999938964844
2024-02-27,52.75
2024-02-28,52.75
2024-02-29,52.84000015258789
2024-03-01,53.060001373291016
2024-03-04,53.18000030517578
2024-03-05,52.86000061035156
2024-03-06,53.11000061035156
2024-03-07,53.459999084472656
2024-03-08,53.369998931884766
2024-03-11,53.5099983215332
2024-03-12,53.70000076293945
2024-03-13,53.459999084472656
2024-03-14,53.279998779296875
2024-03-15,53.06999969482422
2024-03-18,53.18000030517578
2024-03-19,53.47999954223633
2024-03-20,53.7400016784668
2024-03-21,53.90999984741211
2024-03-22,53.720001220703125
2024-03-25,53.529998779296875
2024-03-26,53.459999084472656
2024-03-27,54.16999816894531
2024-03-28,54.29999923706055
2024-04-01,54.040000915527344
2024-04-02,53.70000076293945
2024-04-03,53.59000015258789
2024-04-04,53.150001525878906
2024-04-05,53.599998474121094
2024-04-08,53.63999938964844
2024-04-09,53.7400016784668
2024-04-10,53.119998931884766
2024-04-11,53.15999984741211
2024-04-12,52.4900016784668
2024-04-15,52.119998931884766
2024-04-16,52.02000045776367
2024-04-17,51.91999816894531
2024-04-18,51.869998931884766
2024-04-19,52.0099983215332
2024-04-22,52.400001525878906
2024-04-23,52.93000030517578
2024-04-24,52.91999816894531
2024-04-25,52.86000061035156
2024-04-26,52.790000915527344
2024-04-29,52.9900016784668
2024-04-30,52.369998931884766
2024-05-01,52.20000076293945
2024-05-02,52.369998931884766
2024-05-03,52.900001525878906
2024-05-06,53.20000076293945
2024-05-07,53.45000076293945
2024-05-08,53.52000045776367
2024-05-09,53.88999938964844
2024-05-10,54.040000915527344
2024-05-13,53.970001220703125
2024-05-14,54.15999984741211
2024-05-15,54.63999938964844
2024-05-16,54.56999969482422
2024-05-17,54.619998931884766
2024-05-20,54.4900016784668
2024-05-21,54.59000015258789
2024-05-22,54.470001220703125
2024-05-23,53.88999938964844
2024-05-24,54.13999938964844
2024-05-28,53.79999923706055
2024-05-29,53.209999084472656
2024-05-30,53.310001373291016
2024-05-31,53.959999084472656
2024-06-03,53.72999954223633
2024-06-04,53.810001373291016
2024-06-05,54.13999938964844
2024-06-06,54.11000061035156
2024-06-07,54.09000015258789
2024-06-10,54.220001220703125
2024-06-11,54.189998626708984
2024-06-12,54.119998931884766
2024-06-13,54.09000015258789
2024-06-14,54.0099983215332
2024-06-17,54.400001525878906
2024-06-18,54.5099983215332
2024-06-20,54.619998931884766
2024-06-21,54.56999969482422
2024-06-24,54.709999084472656
2024-06-25,54.459999084472656
2024-06-26,54.33000183105469
2024-06-27,54.310001373291016
2024-06-28,54.33000183105469
2024-07-01,54.25
2024-07-02,54.470001220703125
2024-07-03,54.540000915527344
2024-07-05,54.709999084472656
2024-07-08,54.720001220703125
2024-07-09,54.650001525878906
2024-07-10,55.150001525878906
2024-07-11,55.29999923706055
2024-07-12,55.52000045776367
2024-07-15,55.61000061035156
2024-07-16,56.22999954223633
2024-07-17,56.16999816894531
2024-07-18,55.77000045776367
2024-07-19,55.5
2024-07-22,55.880001068115234
2024-07-23,55.880001068115234
2024-07-24,55.310001373291016
2024-07-25,55.459999084472656
2024-07-26,56.13999938964844
2024-07-29,56.130001068115234
2024-07-30,56.31999969482422
2024-07-31,56.66999816894531
2024-08-01,56.380001068115234
2024-08-02,55.75
2024-08-05,54.439998626708984
2024-08-06,54.880001068115234
2024-08-07,54.650001525878906
2024-08-08,55.52000045776367
2024-08-09,55.66999816894531
2024-08-12,55.58000183105469
2024-08-13,56.209999084472656
2024-08-14,56.47999954223633
2024-08-15,57.02000045776367
2024-08-16,57.08000183105469
2024-08-19,57.41999816894531
2024-08-20,57.34000015258789
2024-08-21,57.540000915527344
2024-08-22,57.36000061035156
2024-08-23,57.880001068115234
2024-08-26,57.90999984741211
2024-08-27,58.0099983215332
2024-08-28,57.93000030517578
2024-08-29,58.02000045776367
2024-08-30,58.470001220703125
2024-09-03,57.7599983215332
2024-09-04,57.81999969482422
2024-09-05,57.41999816894531
2024-09-06,56.84000015258789
2024-09-09,57.459999084472656
2024-09-10,57.619998931884766
2024-09-11,57.70000076293945
2024-09-12,57.97999954223633
2024-09-13,58.36000061035156
2024-09-16,58.66999816894531
2024-09-17,58.540000915527344
2024-09-18,58.13999938964844
2024-09-19,58.72999954223633
2024-09-20,58.70000076293945
2024-09-23,58.93000030517578
2024-09-24,58.88999938964844
2024-09-25,58.70000076293945
2024-09-26,58.849998474121094
2024-09-27,58.900001525878906
2024-09-30,59.20000076293945
2024-10-01,59.0
2024-10-02,59.040000915527344
2024-10-03,58.810001373291016
2024-10-04,59.16999816894531
2024-10-07,58.709999084472656
2024-10-08,58.970001220703125
2024-10-09,59.33000183105469
2024-10-10,59.099998474121094
2024-10-11,59.52000045776367
2024-10-14,59.970001220703125
2024-10-15,59.650001525878906
2024-10-16,59.959999084472656
2024-10-17,59.90999984741211
2024-10-18,60.06999969482422
2024-10-21,59.66999816894531
2024-10-22,59.560001373291016
2024-10-23,59.43000030517578
2024-10-24,59.20000076293945
2024-10-25,59.0
2024-10-28,59.189998626708984
2024-10-29,59.02000045776367
2024-10-30,59.0099983215332
2024-10-31,58.459999084472656
2024-11-01,58.38999938964844
2024-11-04,58.16999816894531
2024-11-05,58.650001525878906
2024-11-06,59.709999084472656
2024-11-07,59.88999938964844
2024-11-08,60.20000076293945
2024-11-11,60.060001373291016
2024-11-12,59.70000076293945
2024-11-13,59.68000030517578
2024-11-14,59.27000045776367
2024-11-15,58.7599983215332
2024-11-18,59.02000045776367
2024-11-19,58.880001068115234
2024-11-20,58.9900016784668
2024-11-21,59.52000045776367
