Date,VNET
2022-02-28,7.869999885559082
2022-03-01,7.670000076293945
2022-03-02,7.150000095367432
2022-03-03,6.699999809265137
2022-03-04,6.409999847412109
2022-03-07,6.150000095367432
2022-03-08,6.369999885559082
2022-03-09,6.78000020980835
2022-03-10,5.510000228881836
2022-03-11,4.760000228881836
2022-03-14,3.6500000953674316
2022-03-15,3.819999933242798
2022-03-16,7.0
2022-03-17,6.369999885559082
2022-03-18,6.480000019073486
2022-03-21,6.239999771118164
2022-03-22,6.929999828338623
2022-03-23,7.329999923706055
2022-03-24,7.329999923706055
2022-03-25,6.929999828338623
2022-03-28,6.929999828338623
2022-03-29,7.28000020980835
2022-03-30,7.119999885559082
2022-03-31,5.829999923706055
2022-04-01,6.179999828338623
2022-04-04,6.989999771118164
2022-04-05,6.590000152587891
2022-04-06,6.400000095367432
2022-04-07,5.960000038146973
2022-04-08,5.400000095367432
2022-04-11,7.0
2022-04-12,6.789999961853027
2022-04-13,6.789999961853027
2022-04-14,6.590000152587891
2022-04-18,6.159999847412109
2022-04-19,6.349999904632568
2022-04-20,5.989999771118164
2022-04-21,5.599999904632568
2022-04-22,5.5
2022-04-25,5.210000038146973
2022-04-26,5.210000038146973
2022-04-27,5.630000114440918
2022-04-28,5.829999923706055
2022-04-29,5.96999979019165
2022-05-02,6.230000019073486
2022-05-03,6.5
2022-05-04,6.909999847412109
2022-05-05,6.75
2022-05-06,6.199999809265137
2022-05-09,5.75
2022-05-10,5.570000171661377
2022-05-11,5.440000057220459
2022-05-12,5.71999979019165
2022-05-13,5.989999771118164
2022-05-16,6.039999961853027
2022-05-17,5.989999771118164
2022-05-18,5.849999904632568
2022-05-19,5.769999980926514
2022-05-20,5.690000057220459
2022-05-23,5.46999979019165
2022-05-24,4.619999885559082
2022-05-25,4.699999809265137
2022-05-26,5.400000095367432
2022-05-27,5.489999771118164
2022-05-31,5.650000095367432
2022-06-01,5.340000152587891
2022-06-02,5.5
2022-06-03,5.369999885559082
2022-06-06,5.550000190734863
2022-06-07,6.070000171661377
2022-06-08,6.460000038146973
2022-06-09,6.289999961853027
2022-06-10,5.900000095367432
2022-06-13,5.349999904632568
2022-06-14,5.599999904632568
2022-06-15,5.800000190734863
2022-06-16,5.25
2022-06-17,5.659999847412109
2022-06-21,5.829999923706055
2022-06-22,5.909999847412109
2022-06-23,6.25
2022-06-24,6.260000228881836
2022-06-27,6.440000057220459
2022-06-28,6.230000019073486
2022-06-29,6.130000114440918
2022-06-30,6.039999961853027
2022-07-01,6.010000228881836
2022-07-05,5.960000038146973
2022-07-06,5.389999866485596
2022-07-07,5.610000133514404
2022-07-08,5.519999980926514
2022-07-11,5.340000152587891
2022-07-12,5.369999885559082
2022-07-13,5.269999980926514
2022-07-14,4.699999809265137
2022-07-15,5.110000133514404
2022-07-18,5.079999923706055
2022-07-19,5.190000057220459
2022-07-20,5.159999847412109
2022-07-21,5.190000057220459
2022-07-22,4.849999904632568
2022-07-25,4.900000095367432
2022-07-26,4.71999979019165
2022-07-27,5.199999809265137
2022-07-28,5.239999771118164
2022-07-29,5.159999847412109
2022-08-01,4.730000019073486
2022-08-02,4.880000114440918
2022-08-03,5.150000095367432
2022-08-04,5.050000190734863
2022-08-05,5.090000152587891
2022-08-08,5.130000114440918
2022-08-09,5.03000020980835
2022-08-10,5.170000076293945
2022-08-11,5.289999961853027
2022-08-12,5.25
2022-08-15,5.460000038146973
2022-08-16,5.25
2022-08-17,5.050000190734863
2022-08-18,5.130000114440918
2022-08-19,5.050000190734863
2022-08-22,4.900000095367432
2022-08-23,4.75
2022-08-24,4.800000190734863
2022-08-25,5.059999942779541
2022-08-26,5.170000076293945
2022-08-29,4.949999809265137
2022-08-30,5.150000095367432
2022-08-31,5.349999904632568
2022-09-01,5.28000020980835
2022-09-02,4.96999979019165
2022-09-06,4.489999771118164
2022-09-07,4.579999923706055
2022-09-08,4.309999942779541
2022-09-09,4.590000152587891
2022-09-12,4.690000057220459
2022-09-13,5.659999847412109
2022-09-14,6.090000152587891
2022-09-15,6.099999904632568
2022-09-16,6.110000133514404
2022-09-19,6.25
2022-09-20,6.210000038146973
2022-09-21,6.079999923706055
2022-09-22,5.96999979019165
2022-09-23,5.800000190734863
2022-09-26,5.739999771118164
2022-09-27,5.800000190734863
2022-09-28,5.769999980926514
2022-09-29,5.320000171661377
2022-09-30,5.5
2022-10-03,5.559999942779541
2022-10-04,5.699999809265137
2022-10-05,5.570000171661377
2022-10-06,5.389999866485596
2022-10-07,5.130000114440918
2022-10-10,4.800000190734863
2022-10-11,4.53000020980835
2022-10-12,4.670000076293945
2022-10-13,4.769999980926514
2022-10-14,4.96999979019165
2022-10-17,5.380000114440918
2022-10-18,5.420000076293945
2022-10-19,5.03000020980835
2022-10-20,5.139999866485596
2022-10-21,5.340000152587891
2022-10-24,4.260000228881836
2022-10-25,4.440000057220459
2022-10-26,4.650000095367432
2022-10-27,4.400000095367432
2022-10-28,4.440000057220459
2022-10-31,4.190000057220459
2022-11-01,4.559999942779541
2022-11-02,5.03000020980835
2022-11-03,5.46999979019165
2022-11-04,5.730000019073486
2022-11-07,5.619999885559082
2022-11-08,5.440000057220459
2022-11-09,5.150000095367432
2022-11-10,5.409999847412109
2022-11-11,5.610000133514404
2022-11-14,5.590000152587891
2022-11-15,5.989999771118164
2022-11-16,5.550000190734863
2022-11-17,5.449999809265137
2022-11-18,5.079999923706055
2022-11-21,5.25
2022-11-22,5.070000171661377
2022-11-23,5.059999942779541
2022-11-25,4.889999866485596
2022-11-28,4.630000114440918
2022-11-29,4.929999828338623
2022-11-30,5.010000228881836
2022-12-01,4.820000171661377
2022-12-02,4.96999979019165
2022-12-05,5.190000057220459
2022-12-06,5.269999980926514
2022-12-07,4.849999904632568
2022-12-08,4.739999771118164
2022-12-09,5.170000076293945
2022-12-12,5.050000190734863
2022-12-13,5.130000114440918
2022-12-14,5.230000019073486
2022-12-15,5.170000076293945
2022-12-16,5.21999979019165
2022-12-19,5.010000228881836
2022-12-20,4.940000057220459
2022-12-21,5.309999942779541
2022-12-22,5.690000057220459
2022-12-23,5.639999866485596
2022-12-27,5.760000228881836
2022-12-28,5.579999923706055
2022-12-29,5.71999979019165
2022-12-30,5.670000076293945
2023-01-03,5.900000095367432
2023-01-04,6.159999847412109
2023-01-05,6.269999980926514
2023-01-06,6.130000114440918
2023-01-09,6.170000076293945
2023-01-10,6.28000020980835
2023-01-11,6.210000038146973
2023-01-12,6.159999847412109
2023-01-13,6.099999904632568
2023-01-17,6.179999828338623
2023-01-18,6.300000190734863
2023-01-19,6.550000190734863
2023-01-20,6.449999809265137
2023-01-23,6.289999961853027
2023-01-24,6.199999809265137
2023-01-25,6.090000152587891
2023-01-26,6.300000190734863
2023-01-27,6.260000228881836
2023-01-30,6.059999942779541
2023-01-31,5.880000114440918
2023-02-01,6.21999979019165
2023-02-02,6.489999771118164
2023-02-03,6.210000038146973
2023-02-06,6.130000114440918
2023-02-07,6.28000020980835
2023-02-08,6.369999885559082
2023-02-09,6.619999885559082
2023-02-10,6.309999942779541
2023-02-13,6.110000133514404
2023-02-14,5.019999980926514
2023-02-15,4.920000076293945
2023-02-16,4.78000020980835
2023-02-17,4.53000020980835
2023-02-21,4.570000171661377
2023-02-22,4.449999809265137
2023-02-23,4.179999828338623
2023-02-24,4.130000114440918
2023-02-27,4.090000152587891
2023-02-28,3.9700000286102295
2023-03-01,3.950000047683716
2023-03-02,3.9200000762939453
2023-03-03,4.099999904632568
2023-03-06,4.0
2023-03-07,3.8399999141693115
2023-03-08,3.8499999046325684
2023-03-09,3.5799999237060547
2023-03-10,3.2699999809265137
2023-03-13,3.0199999809265137
2023-03-14,2.9800000190734863
2023-03-15,3.1500000953674316
2023-03-16,3.069999933242798
2023-03-17,3.240000009536743
2023-03-20,3.069999933242798
2023-03-21,3.369999885559082
2023-03-22,2.9800000190734863
2023-03-23,3.4700000286102295
2023-03-24,3.180000066757202
2023-03-27,3.2899999618530273
2023-03-28,3.200000047683716
2023-03-29,3.0299999713897705
2023-03-30,3.0
2023-03-31,3.240000009536743
2023-04-03,4.139999866485596
2023-04-04,3.880000114440918
2023-04-05,3.680000066757202
2023-04-06,3.759999990463257
2023-04-10,3.4100000858306885
2023-04-11,3.4200000762939453
2023-04-12,3.380000114440918
2023-04-13,3.190000057220459
2023-04-14,3.140000104904175
2023-04-17,3.200000047683716
2023-04-18,3.0899999141693115
2023-04-19,3.059999942779541
2023-04-20,3.0799999237060547
2023-04-21,2.9800000190734863
2023-04-24,2.890000104904175
2023-04-25,2.759999990463257
2023-04-26,2.859999895095825
2023-04-27,2.990000009536743
2023-04-28,2.940000057220459
2023-05-01,2.9200000762939453
2023-05-02,2.9000000953674316
2023-05-03,2.799999952316284
2023-05-04,2.9700000286102295
2023-05-05,3.0
2023-05-08,2.990000009536743
2023-05-09,3.119999885559082
2023-05-10,3.009999990463257
2023-05-11,3.130000114440918
2023-05-12,3.0299999713897705
2023-05-15,3.0199999809265137
2023-05-16,2.990000009536743
2023-05-17,2.950000047683716
2023-05-18,2.7300000190734863
2023-05-19,2.690000057220459
2023-05-22,2.819999933242798
2023-05-23,2.759999990463257
2023-05-24,2.690000057220459
2023-05-25,2.5399999618530273
2023-05-26,2.640000104904175
2023-05-30,2.5999999046325684
2023-05-31,2.569999933242798
2023-06-01,2.690000057220459
2023-06-02,2.869999885559082
2023-06-05,2.880000114440918
2023-06-06,3.009999990463257
2023-06-07,2.990000009536743
2023-06-08,3.049999952316284
2023-06-09,3.0999999046325684
2023-06-12,3.1700000762939453
2023-06-13,3.309999942779541
2023-06-14,3.359999895095825
2023-06-15,3.430000066757202
2023-06-16,3.309999942779541
2023-06-20,3.0899999141693115
2023-06-21,2.9800000190734863
2023-06-22,3.009999990463257
2023-06-23,2.880000114440918
2023-06-26,2.880000114440918
2023-06-27,2.9600000381469727
2023-06-28,2.9600000381469727
2023-06-29,2.930000066757202
2023-06-30,2.9000000953674316
2023-07-03,2.9800000190734863
2023-07-05,2.869999885559082
2023-07-06,2.7200000286102295
2023-07-07,2.7100000381469727
2023-07-10,2.7899999618530273
2023-07-11,2.759999990463257
2023-07-12,2.940000057220459
2023-07-13,2.930000066757202
2023-07-14,2.7799999713897705
2023-07-17,2.7100000381469727
2023-07-18,2.630000114440918
2023-07-19,2.6600000858306885
2023-07-20,2.5899999141693115
2023-07-21,2.5999999046325684
2023-07-24,2.75
2023-07-25,2.759999990463257
2023-07-26,2.7899999618530273
2023-07-27,2.569999933242798
2023-07-28,2.9800000190734863
2023-07-31,2.9700000286102295
2023-08-01,2.809999942779541
2023-08-02,2.75
2023-08-03,2.819999933242798
2023-08-04,2.8499999046325684
2023-08-07,2.930000066757202
2023-08-08,2.8299999237060547
2023-08-09,2.869999885559082
2023-08-10,2.940000057220459
2023-08-11,2.930000066757202
2023-08-14,2.950000047683716
2023-08-15,2.940000057220459
2023-08-16,2.9600000381469727
2023-08-17,3.0999999046325684
2023-08-18,3.119999885559082
2023-08-21,3.140000104904175
2023-08-22,3.009999990463257
2023-08-23,3.2699999809265137
2023-08-24,3.2100000381469727
2023-08-25,3.309999942779541
2023-08-28,3.450000047683716
2023-08-29,3.569999933242798
2023-08-30,3.4800000190734863
2023-08-31,3.75
2023-09-01,3.619999885559082
2023-09-05,3.2799999713897705
2023-09-06,3.359999895095825
2023-09-07,3.1500000953674316
2023-09-08,3.119999885559082
2023-09-11,3.200000047683716
2023-09-12,3.0799999237060547
2023-09-13,3.059999942779541
2023-09-14,3.0299999713897705
2023-09-15,3.0399999618530273
2023-09-18,3.0199999809265137
2023-09-19,3.069999933242798
2023-09-20,3.2200000286102295
2023-09-21,3.130000114440918
2023-09-22,3.190000057220459
2023-09-25,3.119999885559082
2023-09-26,2.9600000381469727
2023-09-27,2.940000057220459
2023-09-28,3.2200000286102295
2023-09-29,3.130000114440918
2023-10-02,2.940000057220459
2023-10-03,2.7899999618530273
2023-10-04,2.7300000190734863
2023-10-05,2.7699999809265137
2023-10-06,2.950000047683716
2023-10-09,3.069999933242798
2023-10-10,3.180000066757202
2023-10-11,2.9700000286102295
2023-10-12,2.7799999713897705
2023-10-13,2.740000009536743
2023-10-16,2.8299999237060547
2023-10-17,2.869999885559082
2023-10-18,2.859999895095825
2023-10-19,2.819999933242798
2023-10-20,2.7799999713897705
2023-10-23,2.740000009536743
2023-10-24,2.990000009536743
2023-10-25,3.1500000953674316
2023-10-26,3.109999895095825
2023-10-27,2.9600000381469727
2023-10-30,3.1600000858306885
2023-10-31,3.2200000286102295
2023-11-01,3.299999952316284
2023-11-02,3.4100000858306885
2023-11-03,3.700000047683716
2023-11-06,3.640000104904175
2023-11-07,3.5299999713897705
2023-11-08,3.5199999809265137
2023-11-09,3.6600000858306885
2023-11-10,3.700000047683716
2023-11-13,3.6600000858306885
2023-11-14,3.380000114440918
2023-11-15,3.5399999618530273
2023-11-16,2.609999895095825
2023-11-17,2.930000066757202
2023-11-20,2.75
2023-11-21,2.7699999809265137
2023-11-22,2.809999942779541
2023-11-24,2.7899999618530273
2023-11-27,2.8299999237060547
2023-11-28,2.8399999141693115
2023-11-29,2.859999895095825
2023-11-30,2.799999952316284
2023-12-01,2.690000057220459
2023-12-04,2.7100000381469727
2023-12-05,2.8299999237060547
2023-12-06,2.9600000381469727
2023-12-07,2.9700000286102295
2023-12-08,3.059999942779541
2023-12-11,2.950000047683716
2023-12-12,2.869999885559082
2023-12-13,3.0
2023-12-14,2.940000057220459
2023-12-15,2.880000114440918
2023-12-18,3.009999990463257
2023-12-19,3.0999999046325684
2023-12-20,3.009999990463257
2023-12-21,3.009999990463257
2023-12-22,2.869999885559082
2023-12-26,2.7699999809265137
2023-12-27,2.819999933242798
2023-12-28,2.819999933242798
2023-12-29,2.869999885559082
2024-01-02,2.700000047683716
2024-01-03,2.6600000858306885
2024-01-04,2.619999885559082
2024-01-05,2.5799999237060547
2024-01-08,2.5399999618530273
2024-01-09,2.490000009536743
2024-01-10,2.3499999046325684
2024-01-11,2.559999942779541
2024-01-12,2.4100000858306885
2024-01-16,2.4700000286102295
2024-01-17,2.440000057220459
2024-01-18,2.380000114440918
2024-01-19,2.200000047683716
2024-01-22,1.9199999570846558
2024-01-23,1.9199999570846558
2024-01-24,1.899999976158142
2024-01-25,1.840000033378601
2024-01-26,1.850000023841858
2024-01-29,1.8300000429153442
2024-01-30,1.690000057220459
2024-01-31,1.7000000476837158
2024-02-01,1.6699999570846558
2024-02-02,1.4900000095367432
2024-02-05,1.4199999570846558
2024-02-06,1.5700000524520874
2024-02-07,1.590000033378601
2024-02-08,1.5499999523162842
2024-02-09,1.5
2024-02-12,1.559999942779541
2024-02-13,1.5199999809265137
2024-02-14,1.5499999523162842
2024-02-15,1.600000023841858
2024-02-16,1.5700000524520874
2024-02-20,1.5
2024-02-21,1.440000057220459
2024-02-22,1.5499999523162842
2024-02-23,1.5199999809265137
2024-02-26,1.5499999523162842
2024-02-27,1.659999966621399
2024-02-28,1.5700000524520874
2024-02-29,1.5499999523162842
2024-03-01,1.5399999618530273
2024-03-04,1.5299999713897705
2024-03-05,1.5499999523162842
2024-03-06,1.5800000429153442
2024-03-07,1.5299999713897705
2024-03-08,1.5299999713897705
2024-03-11,1.6799999475479126
2024-03-12,1.7599999904632568
2024-03-13,1.9500000476837158
2024-03-14,1.9299999475479126
2024-03-15,1.7999999523162842
2024-03-18,1.8600000143051147
2024-03-19,1.899999976158142
2024-03-20,1.9500000476837158
2024-03-21,1.899999976158142
2024-03-22,1.8899999856948853
2024-03-25,1.7999999523162842
2024-03-26,1.6299999952316284
2024-03-27,1.7000000476837158
2024-03-28,1.5499999523162842
2024-04-01,1.649999976158142
2024-04-02,1.809999942779541
2024-04-03,1.8899999856948853
2024-04-04,1.8200000524520874
2024-04-05,1.7599999904632568
2024-04-08,1.7999999523162842
2024-04-09,1.8600000143051147
2024-04-10,1.809999942779541
2024-04-11,1.7400000095367432
2024-04-12,1.6100000143051147
2024-04-15,1.5800000429153442
2024-04-16,1.5
2024-04-17,1.4700000286102295
2024-04-18,1.4700000286102295
2024-04-19,1.4900000095367432
2024-04-22,1.4700000286102295
2024-04-23,1.4800000190734863
2024-04-24,1.5800000429153442
2024-04-25,1.659999966621399
2024-04-26,1.5800000429153442
2024-04-29,1.7200000286102295
2024-04-30,1.690000057220459
2024-05-01,1.7400000095367432
2024-05-02,1.909999966621399
2024-05-03,1.909999966621399
2024-05-06,1.9299999475479126
2024-05-07,1.9800000190734863
2024-05-08,1.9800000190734863
2024-05-09,1.9299999475479126
2024-05-10,1.9199999570846558
2024-05-13,1.899999976158142
2024-05-14,1.9500000476837158
2024-05-15,2.0199999809265137
2024-05-16,2.0199999809265137
2024-05-17,2.049999952316284
2024-05-20,1.940000057220459
2024-05-21,1.899999976158142
2024-05-22,1.909999966621399
2024-05-23,1.7699999809265137
2024-05-24,1.7899999618530273
2024-05-28,1.840000033378601
2024-05-29,1.8200000524520874
2024-05-30,2.0899999141693115
2024-05-31,1.940000057220459
2024-06-03,2.119999885559082
2024-06-04,2.190000057220459
2024-06-05,2.2799999713897705
2024-06-06,2.2799999713897705
2024-06-07,2.240000009536743
2024-06-10,2.369999885559082
2024-06-11,2.319999933242798
2024-06-12,2.3299999237060547
2024-06-13,2.369999885559082
2024-06-14,2.25
2024-06-17,2.140000104904175
2024-06-18,2.0799999237060547
2024-06-20,2.0399999618530273
2024-06-21,2.049999952316284
2024-06-24,2.319999933242798
2024-06-25,2.240000009536743
2024-06-26,2.1700000762939453
2024-06-27,2.0799999237060547
2024-06-28,2.0999999046325684
2024-07-01,2.059999942779541
2024-07-02,2.180000066757202
2024-07-03,2.2699999809265137
2024-07-05,2.240000009536743
2024-07-08,2.319999933242798
2024-07-09,2.4100000858306885
2024-07-10,2.25
2024-07-11,2.309999942779541
2024-07-12,2.309999942779541
2024-07-15,2.1700000762939453
2024-07-16,2.240000009536743
2024-07-17,2.180000066757202
2024-07-18,2.130000114440918
2024-07-19,2.0899999141693115
2024-07-22,2.1600000858306885
2024-07-23,2.0899999141693115
2024-07-24,2.0199999809265137
2024-07-25,1.9900000095367432
2024-07-26,1.9800000190734863
2024-07-29,1.9900000095367432
2024-07-30,1.840000033378601
2024-07-31,2.069999933242798
2024-08-01,1.9800000190734863
2024-08-02,1.850000023841858
2024-08-05,1.7599999904632568
2024-08-06,1.7999999523162842
2024-08-07,1.7699999809265137
2024-08-08,1.840000033378601
2024-08-09,2.049999952316284
2024-08-12,1.8600000143051147
2024-08-13,1.8300000429153442
