Date,ABEV
2022-07-27,2.8299999237060547
2022-07-28,2.880000114440918
2022-07-29,2.819999933242798
2022-08-01,2.7699999809265137
2022-08-02,2.7300000190734863
2022-08-03,2.7200000286102295
2022-08-04,2.7799999713897705
2022-08-05,2.759999990463257
2022-08-08,2.8499999046325684
2022-08-09,2.819999933242798
2022-08-10,2.950000047683716
2022-08-11,2.9000000953674316
2022-08-12,2.9600000381469727
2022-08-15,3.0
2022-08-16,2.9700000286102295
2022-08-17,2.9800000190734863
2022-08-18,3.0299999713897705
2022-08-19,2.990000009536743
2022-08-22,2.940000057220459
2022-08-23,2.9800000190734863
2022-08-24,3.0399999618530273
2022-08-25,3.0399999618530273
2022-08-26,3.0299999713897705
2022-08-29,3.0399999618530273
2022-08-30,2.950000047683716
2022-08-31,2.9000000953674316
2022-09-01,2.880000114440918
2022-09-02,2.930000066757202
2022-09-06,2.930000066757202
2022-09-07,2.9800000190734863
2022-09-08,2.9200000762939453
2022-09-09,3.0
2022-09-12,3.0299999713897705
2022-09-13,2.940000057220459
2022-09-14,2.9200000762939453
2022-09-15,2.869999885559082
2022-09-16,2.8299999237060547
2022-09-19,2.9600000381469727
2022-09-20,3.0
2022-09-21,2.950000047683716
2022-09-22,2.990000009536743
2022-09-23,2.880000114440918
2022-09-26,2.799999952316284
2022-09-27,2.8299999237060547
2022-09-28,2.9000000953674316
2022-09-29,2.859999895095825
2022-09-30,2.8299999237060547
2022-10-03,3.109999895095825
2022-10-04,3.0999999046325684
2022-10-05,3.069999933242798
2022-10-06,3.049999952316284
2022-10-07,2.890000104904175
2022-10-10,2.890000104904175
2022-10-11,2.799999952316284
2022-10-12,2.7899999618530273
2022-10-13,2.8299999237060547
2022-10-14,2.740000009536743
2022-10-17,2.7899999618530273
2022-10-18,2.799999952316284
2022-10-19,2.759999990463257
2022-10-20,2.8299999237060547
2022-10-21,2.940000057220459
2022-10-24,2.8299999237060547
2022-10-25,2.7699999809265137
2022-10-26,2.799999952316284
2022-10-27,2.890000104904175
2022-10-28,2.930000066757202
2022-10-31,3.0399999618530273
2022-11-01,3.059999942779541
2022-11-02,2.9700000286102295
2022-11-03,3.0799999237060547
2022-11-04,3.240000009536743
2022-11-07,3.130000114440918
2022-11-08,3.200000047683716
2022-11-09,3.1500000953674316
2022-11-10,2.930000066757202
2022-11-11,2.990000009536743
2022-11-14,2.9700000286102295
2022-11-15,3.0
2022-11-16,2.8299999237060547
2022-11-17,2.819999933242798
2022-11-18,2.869999885559082
2022-11-21,2.9200000762939453
2022-11-22,2.869999885559082
2022-11-23,2.9200000762939453
2022-11-25,2.9100000858306885
2022-11-28,2.930000066757202
2022-11-29,2.9200000762939453
2022-11-30,3.049999952316284
2022-12-01,3.0799999237060547
2022-12-02,3.0999999046325684
2022-12-05,3.009999990463257
2022-12-06,3.0
2022-12-07,3.0299999713897705
2022-12-08,2.9700000286102295
2022-12-09,2.9200000762939453
2022-12-12,2.869999885559082
2022-12-13,2.8499999046325684
2022-12-14,2.8499999046325684
2022-12-15,2.799999952316284
2022-12-16,2.759999990463257
2022-12-19,2.8499999046325684
2022-12-20,2.759999990463257
2022-12-21,2.75
2022-12-22,2.759999990463257
2022-12-23,2.809999942779541
2022-12-27,2.7200000286102295
2022-12-28,2.75
2022-12-29,2.75
2022-12-30,2.7200000286102295
2023-01-03,2.5899999141693115
2023-01-04,2.609999895095825
2023-01-05,2.640000104904175
2023-01-06,2.7100000381469727
2023-01-09,2.7200000286102295
2023-01-10,2.759999990463257
2023-01-11,2.7200000286102295
2023-01-12,2.740000009536743
2023-01-13,2.7100000381469727
2023-01-17,2.7200000286102295
2023-01-18,2.6500000953674316
2023-01-19,2.5999999046325684
2023-01-20,2.5999999046325684
2023-01-23,2.569999933242798
2023-01-24,2.630000114440918
2023-01-25,2.680000066757202
2023-01-26,2.680000066757202
2023-01-27,2.6500000953674316
2023-01-30,2.619999885559082
2023-01-31,2.6600000858306885
2023-02-01,2.5899999141693115
2023-02-02,2.5799999237060547
2023-02-03,2.509999990463257
2023-02-06,2.5
2023-02-07,2.490000009536743
2023-02-08,2.5
2023-02-09,2.450000047683716
2023-02-10,2.440000057220459
2023-02-13,2.509999990463257
2023-02-14,2.490000009536743
2023-02-15,2.5199999809265137
2023-02-16,2.5
2023-02-17,2.5199999809265137
2023-02-21,2.5199999809265137
2023-02-22,2.5399999618530273
2023-02-23,2.5799999237060547
2023-02-24,2.549999952316284
2023-02-27,2.569999933242798
2023-02-28,2.549999952316284
2023-03-01,2.5799999237060547
2023-03-02,2.5199999809265137
2023-03-03,2.5199999809265137
2023-03-06,2.609999895095825
2023-03-07,2.569999933242798
2023-03-08,2.630000114440918
2023-03-09,2.619999885559082
2023-03-10,2.5799999237060547
2023-03-13,2.559999942779541
2023-03-14,2.6500000953674316
2023-03-15,2.6500000953674316
2023-03-16,2.7100000381469727
2023-03-17,2.690000057220459
2023-03-20,2.680000066757202
2023-03-21,2.630000114440918
2023-03-22,2.630000114440918
2023-03-23,2.5899999141693115
2023-03-24,2.630000114440918
2023-03-27,2.6600000858306885
2023-03-28,2.7799999713897705
2023-03-29,2.859999895095825
2023-03-30,2.869999885559082
2023-03-31,2.819999933242798
2023-04-03,2.809999942779541
2023-04-04,2.819999933242798
2023-04-05,2.819999933242798
2023-04-06,2.8399999141693115
2023-04-10,2.819999933242798
2023-04-11,2.9100000858306885
2023-04-12,2.9700000286102295
2023-04-13,2.930000066757202
2023-04-14,2.940000057220459
2023-04-17,2.950000047683716
2023-04-18,2.9200000762939453
2023-04-19,2.8499999046325684
2023-04-20,2.880000114440918
2023-04-21,2.8299999237060547
2023-04-24,2.819999933242798
2023-04-25,2.7899999618530273
2023-04-26,2.7699999809265137
2023-04-27,2.799999952316284
2023-04-28,2.799999952316284
2023-05-01,2.7899999618530273
2023-05-02,2.799999952316284
2023-05-03,2.880000114440918
2023-05-04,2.9100000858306885
2023-05-05,2.890000104904175
2023-05-08,2.869999885559082
2023-05-09,2.859999895095825
2023-05-10,2.880000114440918
2023-05-11,2.9000000953674316
2023-05-12,2.9100000858306885
2023-05-15,2.9600000381469727
2023-05-16,2.940000057220459
2023-05-17,2.9100000858306885
2023-05-18,2.9000000953674316
2023-05-19,2.880000114440918
2023-05-22,2.890000104904175
2023-05-23,2.880000114440918
2023-05-24,2.940000057220459
2023-05-25,2.9100000858306885
2023-05-26,2.9100000858306885
2023-05-30,2.8299999237060547
2023-05-31,2.7899999618530273
2023-06-01,2.819999933242798
2023-06-02,2.9000000953674316
2023-06-05,2.880000114440918
2023-06-06,2.9800000190734863
2023-06-07,2.990000009536743
2023-06-08,3.0
2023-06-09,3.0999999046325684
2023-06-12,3.0799999237060547
2023-06-13,3.0999999046325684
2023-06-14,3.140000104904175
2023-06-15,3.130000114440918
2023-06-16,3.0899999141693115
2023-06-20,3.109999895095825
2023-06-21,3.190000057220459
2023-06-22,3.2200000286102295
2023-06-23,3.200000047683716
2023-06-26,3.190000057220459
2023-06-27,3.190000057220459
2023-06-28,3.0999999046325684
2023-06-29,3.0999999046325684
2023-06-30,3.180000066757202
2023-07-03,3.180000066757202
2023-07-05,3.130000114440918
2023-07-06,3.0
2023-07-07,3.0299999713897705
2023-07-10,3.049999952316284
2023-07-11,3.0
2023-07-12,3.0199999809265137
2023-07-13,3.059999942779541
2023-07-14,3.0399999618530273
2023-07-17,3.0399999618530273
2023-07-18,3.0199999809265137
2023-07-19,3.0199999809265137
2023-07-20,3.0899999141693115
2023-07-21,3.1600000858306885
2023-07-24,3.1500000953674316
2023-07-25,3.140000104904175
2023-07-26,3.140000104904175
2023-07-27,3.069999933242798
2023-07-28,3.130000114440918
2023-07-31,3.119999885559082
2023-08-01,3.0999999046325684
2023-08-02,3.0899999141693115
2023-08-03,2.950000047683716
2023-08-04,2.9800000190734863
2023-08-07,2.9600000381469727
2023-08-08,2.940000057220459
2023-08-09,2.9100000858306885
2023-08-10,2.9200000762939453
2023-08-11,2.9000000953674316
2023-08-14,2.859999895095825
2023-08-15,2.819999933242798
2023-08-16,2.8399999141693115
2023-08-17,2.8299999237060547
2023-08-18,2.859999895095825
2023-08-21,2.8499999046325684
2023-08-22,2.880000114440918
2023-08-23,2.930000066757202
2023-08-24,2.869999885559082
2023-08-25,2.859999895095825
2023-08-28,2.880000114440918
2023-08-29,2.9000000953674316
2023-08-30,2.880000114440918
2023-08-31,2.7699999809265137
2023-09-01,2.7699999809265137
2023-09-05,2.7799999713897705
2023-09-06,2.7699999809265137
2023-09-07,2.740000009536743
2023-09-08,2.7200000286102295
2023-09-11,2.7799999713897705
2023-09-12,2.7300000190734863
2023-09-13,2.740000009536743
2023-09-14,2.7300000190734863
2023-09-15,2.7300000190734863
2023-09-18,2.7300000190734863
2023-09-19,2.7300000190734863
2023-09-20,2.7300000190734863
2023-09-21,2.6500000953674316
2023-09-22,2.630000114440918
2023-09-25,2.619999885559082
2023-09-26,2.569999933242798
2023-09-27,2.5299999713897705
2023-09-28,2.559999942779541
2023-09-29,2.5799999237060547
2023-10-02,2.549999952316284
2023-10-03,2.5
2023-10-04,2.549999952316284
2023-10-05,2.490000009536743
2023-10-06,2.5399999618530273
2023-10-09,2.5299999713897705
2023-10-10,2.5999999046325684
2023-10-11,2.5999999046325684
2023-10-12,2.5399999618530273
2023-10-13,2.549999952316284
2023-10-16,2.559999942779541
2023-10-17,2.5199999809265137
2023-10-18,2.450000047683716
2023-10-19,2.450000047683716
2023-10-20,2.4600000381469727
2023-10-23,2.450000047683716
2023-10-24,2.5
2023-10-25,2.4600000381469727
2023-10-26,2.5
2023-10-27,2.440000057220459
2023-10-30,2.430000066757202
2023-10-31,2.5299999713897705
2023-11-01,2.5799999237060547
2023-11-02,2.609999895095825
2023-11-03,2.700000047683716
2023-11-06,2.75
2023-11-07,2.7699999809265137
2023-11-08,2.759999990463257
2023-11-09,2.7100000381469727
2023-11-10,2.7200000286102295
2023-11-13,2.740000009536743
2023-11-14,2.799999952316284
2023-11-15,2.799999952316284
2023-11-16,2.7899999618530273
2023-11-17,2.7699999809265137
2023-11-20,2.7799999713897705
2023-11-21,2.7300000190734863
2023-11-22,2.759999990463257
2023-11-24,2.75
2023-11-27,2.759999990463257
2023-11-28,2.7899999618530273
2023-11-29,2.7200000286102295
2023-11-30,2.740000009536743
2023-12-01,2.8499999046325684
2023-12-04,2.819999933242798
2023-12-05,2.869999885559082
2023-12-06,2.8299999237060547
2023-12-07,2.8399999141693115
2023-12-08,2.890000104904175
2023-12-11,2.890000104904175
2023-12-12,2.8499999046325684
2023-12-13,2.9600000381469727
2023-12-14,2.9100000858306885
2023-12-15,2.880000114440918
2023-12-18,2.950000047683716
2023-12-19,2.9800000190734863
2023-12-20,2.9000000953674316
2023-12-21,2.9200000762939453
2023-12-22,2.809999942779541
2023-12-26,2.8299999237060547
2023-12-27,2.8399999141693115
2023-12-28,2.819999933242798
2023-12-29,2.799999952316284
2024-01-02,2.759999990463257
2024-01-03,2.75
2024-01-04,2.759999990463257
2024-01-05,2.7799999713897705
2024-01-08,2.7899999618530273
2024-01-09,2.740000009536743
2024-01-10,2.809999942779541
2024-01-11,2.7699999809265137
2024-01-12,2.7699999809265137
2024-01-16,2.690000057220459
2024-01-17,2.690000057220459
2024-01-18,2.700000047683716
2024-01-19,2.700000047683716
2024-01-22,2.6500000953674316
2024-01-23,2.6700000762939453
2024-01-24,2.640000104904175
2024-01-25,2.6700000762939453
2024-01-26,2.680000066757202
2024-01-29,2.6700000762939453
2024-01-30,2.630000114440918
2024-01-31,2.619999885559082
2024-02-01,2.640000104904175
2024-02-02,2.630000114440918
2024-02-05,2.5999999046325684
2024-02-06,2.6500000953674316
2024-02-07,2.5899999141693115
2024-02-08,2.559999942779541
2024-02-09,2.5799999237060547
2024-02-12,2.5999999046325684
2024-02-13,2.5399999618530273
2024-02-14,2.559999942779541
2024-02-15,2.559999942779541
2024-02-16,2.549999952316284
2024-02-20,2.559999942779541
2024-02-21,2.5999999046325684
2024-02-22,2.5899999141693115
2024-02-23,2.559999942779541
2024-02-26,2.5899999141693115
2024-02-27,2.6600000858306885
2024-02-28,2.690000057220459
2024-02-29,2.490000009536743
2024-03-01,2.4800000190734863
2024-03-04,2.5
2024-03-05,2.549999952316284
2024-03-06,2.5399999618530273
2024-03-07,2.549999952316284
2024-03-08,2.559999942779541
2024-03-11,2.549999952316284
2024-03-12,2.559999942779541
2024-03-13,2.5299999713897705
2024-03-14,2.5199999809265137
2024-03-15,2.5
2024-03-18,2.509999990463257
2024-03-19,2.4700000286102295
2024-03-20,2.5
2024-03-21,2.490000009536743
2024-03-22,2.4700000286102295
2024-03-25,2.450000047683716
2024-03-26,2.4700000286102295
2024-03-27,2.4800000190734863
2024-03-28,2.4800000190734863
2024-04-01,2.4200000762939453
2024-04-02,2.4100000858306885
2024-04-03,2.450000047683716
2024-04-04,2.450000047683716
2024-04-05,2.4100000858306885
2024-04-08,2.4100000858306885
2024-04-09,2.450000047683716
2024-04-10,2.380000114440918
2024-04-11,2.4000000953674316
2024-04-12,2.3499999046325684
2024-04-15,2.319999933242798
2024-04-16,2.259999990463257
2024-04-17,2.259999990463257
2024-04-18,2.2799999713897705
2024-04-19,2.2899999618530273
2024-04-22,2.299999952316284
2024-04-23,2.299999952316284
2024-04-24,2.319999933242798
2024-04-25,2.299999952316284
2024-04-26,2.3299999237060547
2024-04-29,2.359999895095825
2024-04-30,2.319999933242798
2024-05-01,2.3399999141693115
2024-05-02,2.4100000858306885
2024-05-03,2.430000066757202
2024-05-06,2.440000057220459
2024-05-07,2.4600000381469727
2024-05-08,2.369999885559082
2024-05-09,2.3399999141693115
2024-05-10,2.319999933242798
2024-05-13,2.3299999237060547
2024-05-14,2.359999895095825
2024-05-15,2.390000104904175
2024-05-16,2.390000104904175
2024-05-17,2.4200000762939453
2024-05-20,2.3399999141693115
2024-05-21,2.319999933242798
2024-05-22,2.299999952316284
2024-05-23,2.2799999713897705
2024-05-24,2.2899999618530273
2024-05-28,2.2300000190734863
2024-05-29,2.200000047683716
2024-05-30,2.2100000381469727
2024-05-31,2.2200000286102295
2024-06-03,2.190000057220459
2024-06-04,2.2100000381469727
2024-06-05,2.200000047683716
2024-06-06,2.240000009536743
2024-06-07,2.1700000762939453
2024-06-10,2.1500000953674316
2024-06-11,2.130000114440918
2024-06-12,2.0799999237060547
2024-06-13,2.069999933242798
2024-06-14,2.109999895095825
2024-06-17,2.0799999237060547
2024-06-18,2.0799999237060547
2024-06-20,2.0799999237060547
2024-06-21,2.0799999237060547
2024-06-24,2.0999999046325684
2024-06-25,2.0999999046325684
2024-06-26,2.0999999046325684
2024-06-27,2.0899999141693115
2024-06-28,2.049999952316284
2024-07-01,2.0399999618530273
2024-07-02,2.059999942779541
2024-07-03,2.0799999237060547
2024-07-05,2.069999933242798
2024-07-08,2.059999942779541
2024-07-09,2.0799999237060547
2024-07-10,2.119999885559082
2024-07-11,2.140000104904175
2024-07-12,2.1500000953674316
2024-07-15,2.140000104904175
2024-07-16,2.180000066757202
2024-07-17,2.180000066757202
2024-07-18,2.0999999046325684
2024-07-19,2.109999895095825
2024-07-22,2.130000114440918
2024-07-23,2.119999885559082
2024-07-24,2.0999999046325684
2024-07-25,2.0999999046325684
2024-07-26,2.109999895095825
2024-07-29,2.109999895095825
2024-07-30,2.0899999141693115
2024-07-31,2.059999942779541
2024-08-01,2.049999952316284
2024-08-02,2.069999933242798
2024-08-05,2.0899999141693115
2024-08-06,2.130000114440918
2024-08-07,2.240000009536743
2024-08-08,2.25
2024-08-09,2.2699999809265137
2024-08-12,2.259999990463257
2024-08-13,2.3299999237060547
2024-08-14,2.319999933242798
2024-08-15,2.4100000858306885
2024-08-16,2.390000104904175
2024-08-19,2.4200000762939453
2024-08-20,2.369999885559082
2024-08-21,2.359999895095825
2024-08-22,2.3299999237060547
2024-08-23,2.4000000953674316
2024-08-26,2.390000104904175
2024-08-27,2.369999885559082
2024-08-28,2.3399999141693115
2024-08-29,2.2799999713897705
2024-08-30,2.2699999809265137
2024-09-03,2.2699999809265137
2024-09-04,2.319999933242798
2024-09-05,2.319999933242798
2024-09-06,2.3299999237060547
2024-09-09,2.369999885559082
2024-09-10,2.369999885559082
2024-09-11,2.3299999237060547
2024-09-12,2.299999952316284
2024-09-13,2.309999942779541
2024-09-16,2.3299999237060547
2024-09-17,2.369999885559082
2024-09-18,2.390000104904175
2024-09-19,2.390000104904175
2024-09-20,2.299999952316284
2024-09-23,2.309999942779541
2024-09-24,2.3299999237060547
2024-09-25,2.3299999237060547
2024-09-26,2.359999895095825
2024-09-27,2.4000000953674316
2024-09-30,2.440000057220459
2024-10-01,2.5
2024-10-02,2.559999942779541
2024-10-03,2.4800000190734863
2024-10-04,2.4700000286102295
2024-10-07,2.4100000858306885
2024-10-08,2.369999885559082
2024-10-09,2.359999895095825
2024-10-10,2.359999895095825
2024-10-11,2.309999942779541
2024-10-14,2.3399999141693115
2024-10-15,2.2799999713897705
2024-10-16,2.299999952316284
2024-10-17,2.299999952316284
2024-10-18,2.2799999713897705
2024-10-21,2.2899999618530273
2024-10-22,2.2699999809265137
2024-10-23,2.25
2024-10-24,2.2699999809265137
2024-10-25,2.25
2024-10-28,2.2799999713897705
2024-10-29,2.2799999713897705
2024-10-30,2.2699999809265137
2024-10-31,2.180000066757202
2024-11-01,2.1500000953674316
2024-11-04,2.2100000381469727
2024-11-05,2.2200000286102295
2024-11-06,2.2100000381469727
2024-11-07,2.2300000190734863
2024-11-08,2.1700000762939453
2024-11-11,2.200000047683716
2024-11-12,2.2200000286102295
2024-11-13,2.2200000286102295
2024-11-14,2.2100000381469727
2024-11-15,2.2100000381469727
2024-11-18,2.180000066757202
2024-11-19,2.180000066757202
2024-11-20,2.1700000762939453
2024-11-21,2.1500000953674316
